Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	1.6471E-16	1.05414E-16	23	67	0	3.56778E-17	2.28338E-17
23	68	0	3.66465E-18	2.34537E-18	24	66	0	8.26836E-13	5.29175E-13
24	67	0	1.51964E-13	9.72572E-14	24	68	0	1.83963E-14	1.17737E-14
24	69	0	1.07964E-15	6.90972E-16	24	71	0	1.79054E-17	1.14594E-17
25	66	0	8.42E-11	5.3888E-11	25	67	0	3.86E-11	2.4704E-11
25	68	0	1.16E-11	7.424E-12	25	69	0	2.83892E-12	1.81691E-12
25	70	0	4.93E-13	3.1552E-13	25	71	0	4.70821E-14	3.01326E-14
25	72	0	1.82236E-15	1.16631E-15	25	73	0	2.69931E-16	1.72756E-16
26	66	0	8.5E-10	5.44E-10	26	67	0	9.19E-10	5.8816E-10
26	68	0	6.52E-10	4.1728E-10	26	69	0	3.95E-10	2.528E-10
26	70	0	1.68E-10	1.0752E-10	26	71	0	4.1E-11	2.624E-11
26	72	0	9.14818E-12	5.85484E-12	26	73	0	1.14973E-12	7.35827E-13
26	74	0	1.63E-13	1.0432E-13	26	75	0	7.22297E-15	4.6227E-15
27	66	0	1.0E-9	6.4E-10	27	67	0	2.42E-9	1.5488E-9
27	68	0	3.8E-9	2.432E-9	27	69	0	5.34E-9	3.4176E-9
27	70	0	5.29E-9	3.3856E-9	27	71	0	3.14E-9	2.0096E-9
27	72	0	1.74E-9	1.1136E-9	27	73	0	5.42E-10	3.4688E-10
27	74	0	1.96E-10	1.2544E-10	27	75	0	1.89928E-11	1.21554E-11
27	76	0	4.85E-12	3.104E-12	27	77	0	2.21813E-12	1.4196E-12
27	78	0	4.26214E-13	2.72777E-13	27	79	0	2.30094E-13	1.4726E-13
28	66	0	1.41E-10	9.024E-11	28	67	0	7.72E-10	4.9408E-10
28	68	0	2.65E-9	1.696E-9	28	69	0	8.28E-9	5.2992E-9
28	70	0	1.8E-8	1.152E-8	28	71	0	2.43E-8	1.5552E-8
28	72	0	3.15E-8	2.016E-8	28	73	0	2.3E-8	1.472E-8
28	74	0	2.04E-8	1.3056E-8	28	75	0	4.83E-9	3.0912E-9
28	76	0	3.14E-9	2.0096E-9	28	77	0	9.44778E-9	6.04658E-9
28	78	0	2.13957E-9	1.36933E-9	28	79	0	9.80053E-10	6.27234E-10
28	80	0	1.94E-11	1.2416E-11	28	81	0	2.01483E-12	1.28949E-12
28	82	0	2.53E-14	1.6192E-14	29	66	0	2.02E-12	1.2928E-12
29	67	0	2.69E-11	1.7216E-11	29	68	0	6.43E-11	4.1152E-11
29	68	1	1.5E-10	9.6E-11	29	69	0	1.54E-9	9.856E-10
29	70	0	1.85E-9	1.184E-9	29	70	1	5.55E-9	3.552E-9
29	71	0	2.23E-8	1.4272E-8	29	72	0	6.43E-8	4.1152E-8
29	73	0	1.03E-7	6.592E-8	29	74	0	2.11E-7	1.3504E-7
