Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	3.20261E-17	2.04967E-17	23	67	0	2.79392E-17	1.78811E-17
24	66	0	1.37997E-12	8.83181E-13	24	67	0	8.90973E-13	5.70223E-13
24	68	0	1.89E-14	1.2096E-14	24	69	0	7.98595E-16	5.11101E-16
25	66	0	8.70001E-10	5.56801E-10	25	67	0	2.04E-9	1.3056E-9
25	68	0	1.24E-10	7.93601E-11	25	69	0	1.17992E-11	7.5515E-12
25	70	0	3.2E-13	2.048E-13	25	71	0	1.01E-14	6.46401E-15
25	72	0	2.10258E-16	1.34565E-16	26	66	0	5.27001E-8	3.37281E-8
26	67	0	3.27001E-7	2.0928E-7	26	68	0	6.96001E-8	4.45441E-8
26	69	0	1.84E-8	1.1776E-8	26	70	0	1.83E-9	1.1712E-9
26	71	0	1.6E-10	1.024E-10	26	72	0	9.0598E-12	5.79827E-12
26	73	0	2.88E-13	1.8432E-13	26	75	0	3.4854E-16	2.23065E-16
27	66	0	1.2E-7	7.68001E-8	27	67	0	2.24E-6	1.4336E-6
27	68	0	1.18E-6	7.55201E-7	27	69	0	1.03E-6	6.59201E-7
27	70	0	2.73E-7	1.7472E-7	27	71	0	8.21001E-8	5.25441E-8
27	72	0	1.31E-8	8.38401E-9	27	73	0	1.52E-9	9.72801E-10
27	74	0	9.73001E-11	6.22721E-11	27	75	0	5.14966E-12	3.29578E-12
27	76	0	1.45E-13	9.28001E-14	27	77	0	3.26114E-15	2.08713E-15
28	66	0	4.13001E-8	2.6432E-8	28	67	0	1.77E-6	1.1328E-6
28	68	0	2.69E-6	1.7216E-6	28	69	0	5.42001E-6	3.46881E-6
28	70	0	4.40001E-6	2.816E-6	28	71	0	3.23E-6	2.0672E-6
28	72	0	1.72E-6	1.1008E-6	28	73	0	5.41001E-7	3.46241E-7
28	74	0	1.23E-7	7.87201E-8	28	75	0	1.85E-8	1.184E-8
28	76	0	1.91E-9	1.2224E-9	28	77	0	1.03997E-10	6.6558E-11
28	78	0	4.77001E-12	3.0528E-12	28	79	0	9.74557E-14	6.23717E-14
29	66	0	5.18001E-10	3.31521E-10	29	67	0	7.28001E-8	4.65921E-8
29	68	0	8.15001E-8	5.21601E-8	29	68	1	1.9E-7	1.216E-7
29	69	0	1.64E-6	1.0496E-6	29	70	0	7.58001E-7	4.85121E-7
29	70	1	2.28E-6	1.4592E-6	29	71	0	6.30001E-6	4.03201E-6
29	72	0	7.82001E-6	5.00481E-6	29	73	0	7.64001E-6	4.88961E-6
29	74	0	4.44001E-6	2.8416E-6	29	75	0	2.26E-6	1.4464E-6
29	76	0	6.41001E-7	4.10241E-7	29	77	0	1.25E-7	8.00001E-8
29	78	0	1.63E-8	1.0432E-8	29	79	0	1.4399E-9	9.21539E-10
29	80	0	7.43001E-11	4.75521E-11	29	81	0	3.03E-12	1.9392E-12
29	82	0	6.42001E-14	4.10881E-14	29	83	0	2.6779E-15	1.71386E-15
30	66	0	6.11001E-13	3.91041E-13	30	67	0	2.4E-10	1.536E-10
30	68	0	3.12E-9	1.9968E-9	30	69	0	9.42001E-9	6.02881E-9
30	69	1	4.02001E-8	2.5728E-8	30	70	0	2.96E-7	1.8944E-7
30	71	0	2.75E-7	1.76E-7	30	71	1	1.17E-6	7.48801E-7
30	72	0	5.30001E-6	3.39201E-6	30	73	0	1.177E-5	7.53281E-6
30	74	0	1.999E-5	1.27936E-5	30	75	0	2.407E-5	1.54048E-5
30	76	0	2.156E-5	1.37984E-5	30	77	0	1.089E-5	6.96961E-6
30	78	0	4.88001E-6	3.1232E-6	30	79	0	1.19E-6	7.61601E-7
30	80	0	2.22E-7	1.4208E-7	30	81	0	2.59E-8	1.6576E-8
30	82	0	2.03E-9	1.2992E-9	30	83	0	8.53975E-11	5.46544E-11
30	84	0	1.92E-12	1.2288E-12	30	85	0	8.12131E-14	5.19764E-14
31	67	0	2.58E-14	1.6512E-14	31	68	0	9.63001E-13	6.16321E-13
31	69	0	5.53001E-11	3.53921E-11	31	70	0	9.15001E-10	5.85601E-10
31	71	0	1.49E-8	9.53601E-9	31	72	1	7.15001E-8	4.57601E-8
31	72	0	7.15001E-8	4.57601E-8	31	73	0	1.0E-6	6.40001E-7
31	74	1	2.025E-6	1.296E-6	31	74	0	2.025E-6	1.296E-6
31	75	0	1.428E-5	9.13921E-6	31	76	0	2.902E-5	1.85728E-5
31	77	0	4.32201E-5	2.76608E-5	31	78	0	4.66001E-5	2.9824E-5
31	79	0	3.65701E-5	2.34048E-5	31	80	0	1.79E-5	1.1456E-5
31	81	0	7.25001E-6	4.64001E-6	31	82	0	1.59E-6	1.0176E-6
31	83	0	2.42E-7	1.5488E-7	31	84	0	1.57E-8	1.0048E-8
31	85	0	1.19992E-9	7.67949E-10	31	86	0	3.22E-11	2.0608E-11
31	87	0	5.80107E-13	3.71269E-13	31	88	0	1.7684E-14	1.13178E-14
32	70	0	2.47E-13	1.5808E-13	32	71	0	5.57001E-12	3.56481E-12
32	71	1	5.57001E-12	3.56481E-12	32	72	0	3.82001E-10	2.4448E-10
32	73	0	5.99001E-9	3.83361E-9	32	73	1	1.4E-9	8.96001E-10
32	74	0	1.01E-7	6.46401E-8	32	75	0	1.19E-7	7.61601E-8
32	75	1	7.96001E-7	5.09441E-7	32	76	0	5.80001E-6	3.71201E-6
32	77	0	1.759E-5	1.12576E-5	32	77	1	2.63E-6	1.6832E-6
32	78	0	6.33401E-5	4.05377E-5	32	79	1	5.66151E-5	3.62337E-5
32	79	0	5.66151E-5	3.62337E-5	32	80	0	1.6557E-4	1.05965E-4
32	81	0	1.6405E-4	1.04992E-4	32	82	0	1.1736E-4	7.51105E-5
32	83	0	4.77401E-5	3.05536E-5	32	84	0	1.083E-5	6.93121E-6
32	85	0	2.4E-6	1.536E-6	32	86	0	2.35E-7	1.504E-7
32	87	0	1.84994E-8	1.18396E-8	32	88	0	7.61983E-10	4.87669E-10
32	89	0	1.07607E-11	6.88687E-12	32	90	0	6.02251E-13	3.85441E-13
33	72	0	2.58E-14	1.6512E-14	33	73	0	1.84E-12	1.1776E-12
33	74	0	2.15E-11	1.376E-11	33	74	1	5.01001E-11	3.2064E-11
33	75	0	2.3E-9	1.472E-9	33	76	0	3.97001E-8	2.5408E-8
33	77	0	4.64001E-7	2.9696E-7	33	78	0	3.66001E-6	2.3424E-6
33	79	0	2.007E-5	1.28448E-5	33	80	0	6.78101E-5	4.33985E-5
