Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.12427E-15	1.35954E-15	24	66	0	1.03985E-11	6.65504E-12
24	67	0	9.04054E-13	5.78595E-13	24	68	0	4.69028E-14	3.00178E-14
24	69	0	4.36658E-15	2.79461E-15	25	66	0	4.10025E-9	2.62416E-9
25	67	0	9.04054E-10	5.78595E-10	25	68	0	1.21007E-10	7.74446E-11
25	69	0	1.11963E-11	7.16564E-12	25	70	0	7.06042E-13	4.51867E-13
25	71	0	3.02018E-14	1.93292E-14	25	72	0	1.80359E-15	1.1543E-15
26	66	0	1.48009E-7	9.47257E-8	26	67	0	7.94048E-8	5.0819E-8
26	68	0	2.63016E-8	1.6833E-8	26	69	0	6.17037E-9	3.94904E-9
26	70	0	9.9806E-10	6.38758E-10	26	71	0	1.10007E-10	7.04042E-11
26	72	0	8.82873E-12	5.65038E-12	26	73	0	5.21031E-13	3.3346E-13
26	74	0	1.96012E-14	1.25448E-14	27	66	0	5.73034E-7	3.66742E-7
27	67	0	7.04042E-7	4.50587E-7	27	68	0	5.47033E-7	3.50101E-7
27	69	0	3.08018E-7	1.97132E-7	27	70	0	1.22007E-7	7.80847E-8
27	71	0	3.3902E-8	2.16973E-8	27	72	0	6.89041E-9	4.40986E-9
27	73	0	1.04006E-9	6.6564E-10	27	74	0	1.02006E-10	6.52839E-11
27	75	0	7.33044E-12	4.69148E-12	27	76	0	3.71022E-13	2.37454E-13
27	77	0	2.24113E-14	1.43432E-14	28	66	0	2.71016E-7	1.7345E-7
28	67	0	7.38044E-7	4.72348E-7	28	68	0	1.27008E-6	8.12849E-7
28	69	0	1.6101E-6	1.03046E-6	28	70	0	1.48009E-6	9.47257E-7
28	71	0	9.68058E-7	6.19557E-7	28	72	0	4.78029E-7	3.05938E-7
28	73	0	1.79011E-7	1.14567E-7	28	74	0	4.39026E-8	2.80977E-8
28	75	0	8.09049E-9	5.17791E-9	28	76	0	1.06006E-9	6.78441E-10
28	77	0	9.30832E-11	5.95732E-11	28	78	0	5.28032E-12	3.3794E-12
28	79	0	4.05468E-13	2.595E-13	29	66	0	1.45009E-8	9.28056E-9
29	67	0	9.22055E-8	5.90115E-8	29	68	0	1.09007E-7	6.97642E-8
29	68	1	2.54015E-7	1.6257E-7	29	69	0	1.03006E-6	6.5924E-7
29	70	0	5.21031E-7	3.3346E-7	29	70	1	1.56009E-6	9.9846E-7
29	71	0	3.04018E-6	1.94572E-6	29	72	0	3.4002E-6	2.17613E-6
29	73	0	2.97018E-6	1.90091E-6	29	74	0	1.7401E-6	1.11367E-6
29	75	0	7.81047E-7	4.9987E-7	29	76	0	2.54015E-7	1.6257E-7
29	77	0	5.67034E-8	3.62902E-8	29	78	0	8.45051E-9	5.40832E-9
29	79	0	1.03966E-9	6.6538E-10	29	80	0	7.03042E-11	4.49947E-11
29	81	0	3.3602E-12	2.15053E-12	29	82	0	1.12007E-13	7.16843E-14
30	66	0	7.41044E-11	4.74268E-11	30	67	0	1.17007E-9	7.48845E-10
30	68	0	1.12007E-8	7.16843E-9	30	69	0	1.43009E-8	9.15255E-9
30	69	1	6.09037E-8	3.89783E-8	30	70	0	3.53021E-7	2.25934E-7
