Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.2847E-17	1.46221E-17	23	67	0	2.32549E-18	1.48832E-18
24	66	0	1.67977E-13	1.07505E-13	24	67	0	1.70977E-14	1.09425E-14
24	69	0	1.33461E-16	8.54153E-17	25	66	0	5.16E-11	3.3024E-11
25	67	0	1.43E-11	9.152E-12	25	68	0	3.96E-12	2.5344E-12
25	69	0	6.56867E-13	4.20395E-13	25	70	0	1.04E-13	6.656E-14
25	72	0	3.08706E-16	1.97572E-16	26	66	0	1.25E-9	8.0E-10
26	67	0	8.93E-10	5.7152E-10	26	68	0	6.34E-10	4.0576E-10
26	69	0	2.84E-10	1.8176E-10	26	70	0	1.23E-10	7.872E-11
26	71	0	1.79E-11	1.1456E-11	26	72	0	2.26969E-12	1.4526E-12
26	73	0	2.35E-13	1.504E-13	26	74	0	1.76E-14	1.1264E-14
26	75	0	2.29545E-15	1.46909E-15	27	66	0	2.94E-9	1.8816E-9
27	67	0	4.97E-9	3.1808E-9	27	68	0	8.41E-9	5.3824E-9
27	69	0	9.48E-9	6.0672E-9	27	70	0	1.07E-8	6.848E-9
27	71	0	4.13E-9	2.6432E-9	27	72	0	1.42E-9	9.088E-10
27	73	0	4.03E-10	2.5792E-10	27	74	0	8.16E-11	5.2224E-11
27	75	0	1.12977E-11	7.23053E-12	27	76	0	7.93E-13	5.0752E-13
27	77	0	4.14781E-14	2.6546E-14	27	78	0	3.44064E-15	2.20201E-15
28	66	0	7.36E-10	4.7104E-10	28	67	0	2.93E-9	1.8752E-9
28	68	0	1.13E-8	7.232E-9	28	69	0	2.98E-8	1.9072E-8
28	70	0	8.04E-8	5.1456E-8	28	71	0	7.67E-8	4.9088E-8
28	72	0	6.72E-8	4.3008E-8	28	73	0	5.0E-8	3.2E-8
28	74	0	2.64E-8	1.6896E-8	28	75	0	9.99E-9	6.3936E-9
28	76	0	1.93E-9	1.2352E-9	28	77	0	3.04959E-10	1.95173E-10
28	78	0	2.52966E-11	1.61898E-11	28	79	0	2.25483E-12	1.44309E-12
28	80	0	1.41E-13	9.024E-14	29	66	0	1.7E-11	1.088E-11
29	67	0	1.72E-10	1.1008E-10	29	68	0	4.3E-10	2.752E-10
29	68	1	1.16E-9	7.424E-10	29	69	0	1.0E-8	6.4E-9
29	70	0	1.39E-8	8.896E-9	29	70	1	4.94E-8	3.1616E-8
29	71	0	1.41E-7	9.024E-8	29	72	0	2.9E-7	1.856E-7
29	73	0	5.23E-7	3.3472E-7	29	74	0	6.73E-7	4.3072E-7
29	75	0	6.55E-7	4.192E-7	29	76	0	3.34E-7	2.1376E-7
29	77	0	1.43E-7	9.152E-8	29	78	0	3.23E-8	2.0672E-8
29	79	0	1.10977E-8	7.10256E-9	29	80	0	1.39E-9	8.896E-10
29	81	0	1.07E-10	6.848E-11	29	82	0	4.69E-12	3.0016E-12
29	83	0	2.69268E-13	1.72331E-13	30	66	0	2.99E-14	1.9136E-14
30	67	0	8.19E-13	5.2416E-13	30	68	0	1.96E-11	1.2544E-11
30	69	0	5.44E-11	3.4816E-11	30	69	1	2.66E-10	1.7024E-10
30	70	0	5.08E-9	3.2512E-9	30	71	0	4.66E-9	2.9824E-9
30	71	1	2.28E-8	1.4592E-8	30	72	0	1.34E-7	8.576E-8
30	73	0	5.62E-7	3.5968E-7	30	74	0	1.65E-6	1.056E-6
30	75	0	3.82E-6	2.4448E-6	30	76	0	4.77E-6	3.0528E-6
30	77	0	5.13E-6	3.2832E-6	30	78	0	3.03E-6	1.9392E-6
30	79	0	2.77E-6	1.7728E-6	30	80	0	9.43E-7	6.0352E-7
30	81	0	1.94E-7	1.2416E-7	30	82	0	2.37E-8	1.5168E-8
30	83	0	1.97973E-9	1.26703E-9	30	84	0	8.01E-11	5.1264E-11
30	85	0	4.52997E-12	2.89918E-12	30	86	0	3.74E-14	2.3936E-14
31	68	0	1.78E-14	1.1392E-14	31	69	0	7.92E-13	5.0688E-13
31	70	0	3.38E-11	2.1632E-11	31	71	0	4.81E-10	3.0784E-10
31	72	1	3.01E-9	1.9264E-9	31	72	0	3.01E-9	1.9264E-9
31	73	0	6.27E-8	4.0128E-8	31	74	1	2.165E-7	1.3856E-7
31	74	0	2.165E-7	1.3856E-7	31	75	0	2.36E-6	1.5104E-6
31	76	0	6.84E-6	4.3776E-6	31	77	0	1.726E-5	1.10464E-5
31	78	0	2.442E-5	1.56288E-5	31	79	0	5.523E-5	3.53472E-5
31	80	0	4.809E-5	3.07776E-5	31	81	0	2.525E-5	1.616E-5
31	82	0	8.28E-6	5.2992E-6	31	83	0	1.95E-6	1.248E-6
31	84	0	2.29E-7	1.4656E-7	31	85	0	2.22955E-8	1.42691E-8
31	86	0	9.61E-10	6.1504E-10	31	87	0	1.83592E-11	1.17499E-11
31	88	0	9.83235E-13	6.29271E-13	32	70	0	1.61E-14	1.0304E-14
32	71	0	3.16E-13	2.0224E-13	32	71	1	3.16E-13	2.0224E-13
32	72	0	2.15E-11	1.376E-11	32	73	0	4.97E-10	3.1808E-10
32	73	1	1.02E-10	6.528E-11	32	74	0	1.05E-8	6.72E-9
32	75	0	1.74E-8	1.1136E-8	32	75	1	1.28E-7	8.192E-8
32	76	0	1.03E-6	6.592E-7	32	77	0	5.47E-6	3.5008E-6
32	77	1	7.46E-7	4.7744E-7	32	78	0	2.057E-5	1.31648E-5
32	79	1	5.4155E-5	3.46592E-5	32	79	0	5.4155E-5	3.46592E-5
32	80	0	2.2266E-4	1.42502E-4	32	81	0	2.7683E-4	1.77171E-4
32	82	0	2.2708E-4	1.45331E-4	32	83	0	1.4117E-4	9.03488E-5
32	84	0	4.638E-5	2.96832E-5	32	85	0	1.285E-5	8.224E-6
32	86	0	1.65E-6	1.056E-6	32	87	0	1.34982E-7	8.63883E-8
32	88	0	7.22902E-9	4.62657E-9	32	89	0	1.55807E-10	9.97162E-11
32	90	0	1.29578E-11	8.29298E-12	33	73	0	4.15E-13	2.656E-13
33	74	0	5.26E-12	3.3664E-12	33	74	1	1.42E-11	9.088E-12
33	75	0	7.27E-10	4.6528E-10	33	76	0	1.37E-8	8.768E-9
33	77	0	2.14E-7	1.3696E-7	33	78	0	1.77E-6	1.1328E-6
33	79	0	2.262E-5	1.44768E-5	33	80	0	1.0989E-4	7.03296E-5
33	81	0	3.1119E-4	1.99162E-4	33	82	0	2.9803E-4	1.90739E-4
