Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
24	69	0	5.81495E-19	3.72157E-19	25	66	0	3.26E-12	2.0864E-12
25	67	0	9.05999E-13	5.7984E-13	25	68	0	1.62E-13	1.0368E-13
25	69	0	1.64994E-14	1.05596E-14	25	72	0	1.16781E-18	7.47398E-19
26	66	0	2.86E-10	1.8304E-10	26	67	0	2.46E-10	1.5744E-10
26	68	0	1.36E-10	8.70399E-11	26	69	0	4.52E-11	2.8928E-11
26	70	0	1.5E-11	9.59999E-12	26	71	0	3.11E-12	1.9904E-12
26	72	0	4.94988E-14	3.16792E-14	26	75	0	5.46253E-18	3.49602E-18
27	66	0	9.90999E-10	6.3424E-10	27	67	0	2.33E-9	1.4912E-9
27	68	0	3.6E-9	2.304E-9	27	69	0	3.59E-9	2.2976E-9
27	70	0	3.71E-9	2.3744E-9	27	71	0	2.48E-9	1.5872E-9
27	72	0	1.29E-10	8.25599E-11	27	73	0	2.19E-11	1.4016E-11
27	74	0	1.67E-12	1.0688E-12	27	75	0	1.54994E-13	9.91964E-14
27	76	0	1.03E-14	6.59199E-15	27	77	0	3.79833E-16	2.43093E-16
27	78	0	5.94521E-17	3.80493E-17	28	66	0	3.85E-10	2.464E-10
28	67	0	2.36E-9	1.5104E-9	28	68	0	9.18999E-9	5.8816E-9
28	69	0	2.43E-8	1.5552E-8	28	70	0	6.94999E-8	4.448E-8
28	71	0	1.35E-7	8.63999E-8	28	72	0	2.15E-8	1.376E-8
28	73	0	1.15E-8	7.35999E-9	28	74	0	2.83E-9	1.8112E-9
28	75	0	8.63999E-10	5.5296E-10	28	76	0	1.92E-10	1.2288E-10
28	77	0	1.60996E-11	1.03037E-11	28	78	0	2.51994E-12	1.61276E-12
28	79	0	3.38677E-14	2.16753E-14	29	66	0	6.15E-12	3.936E-12
29	67	0	1.1E-10	7.03999E-11	29	68	0	3.5E-10	2.24E-10
29	68	1	8.15999E-10	5.2224E-10	29	69	0	8.21999E-9	5.2608E-9
29	70	0	1.52E-8	9.72799E-9	29	70	1	4.57E-8	2.9248E-8
29	71	0	3.07E-7	1.9648E-7	29	72	0	1.31E-7	8.38399E-8
29	73	0	1.97E-7	1.2608E-7	29	74	0	1.43E-7	9.15199E-8
29	75	0	1.35E-7	8.63999E-8	29	76	0	9.51999E-8	6.0928E-8
29	77	0	2.59E-8	1.6576E-8	29	78	0	1.34E-8	8.57599E-9
29	79	0	9.60965E-10	6.15018E-10	29	80	0	6.82999E-11	4.3712E-11
29	81	0	3.5E-12	2.24E-12	29	82	0	1.03E-13	6.59199E-14
29	83	0	3.96347E-15	2.53662E-15	30	67	0	3.84E-13	2.4576E-13
30	68	0	1.23E-11	7.87199E-12	30	69	0	5.0E-11	3.2E-11
30	69	1	2.13E-10	1.3632E-10	30	70	0	5.64E-9	3.6096E-9
30	71	0	1.49E-8	9.53599E-9	30	71	1	6.34E-8	4.0576E-8
30	72	0	8.78999E-8	5.6256E-8	30	73	0	3.41E-7	2.1824E-7
30	74	0	6.5E-7	4.16E-7	30	75	0	1.66E-6	1.0624E-6
30	76	0	3.35E-6	2.144E-6	30	77	0	2.72E-6	1.7408E-6
30	78	0	4.4E-6	2.816E-6	30	79	0	1.01E-6	6.464E-7
30	80	0	2.35E-7	1.504E-7	30	81	0	3.99E-8	2.5536E-8
30	82	0	4.08E-9	2.6112E-9	30	83	0	1.67996E-10	1.07517E-10
30	84	0	4.39E-12	2.8096E-12	30	85	0	7.50657E-14	4.8042E-14
31	69	0	2.62E-13	1.6768E-13	31	70	0	1.8E-11	1.152E-11
31	71	0	7.73999E-10	4.9536E-10	31	72	1	1.3E-9	8.31999E-10
31	72	0	1.3E-9	8.31999E-10	31	73	0	2.87E-8	1.8368E-8
31	74	1	7.39999E-8	4.736E-8	31	74	0	7.39999E-8	4.736E-8
31	75	0	9.88999E-7	6.3296E-7	31	76	0	5.16E-6	3.3024E-6
31	77	0	1.107E-5	7.08479E-6	31	78	0	4.929E-5	3.15456E-5
31	79	0	3.271E-5	2.09344E-5	31	80	0	2.306E-5	1.47584E-5
31	81	0	1.232E-5	7.88479E-6	31	82	0	4.2E-6	2.688E-6
31	83	0	5.87E-7	3.7568E-7	31	84	0	5.47E-8	3.5008E-8
31	85	0	2.12992E-9	1.36315E-9	31	86	0	6.18E-11	3.9552E-11
31	87	0	7.4551E-13	4.77127E-13	31	88	0	2.57154E-14	1.64578E-14
32	71	0	2.5E-13	1.6E-13	32	71	1	2.5E-13	1.6E-13
32	72	0	5.47E-12	3.5008E-12	32	73	0	1.55E-10	9.91999E-11
32	73	1	3.65E-11	2.336E-11	32	74	0	3.05E-9	1.952E-9
32	75	0	7.78999E-9	4.9856E-9	32	75	1	5.21E-8	3.3344E-8
32	76	0	8.76999E-7	5.6128E-7	32	77	0	4.38E-6	2.8032E-6
32	77	1	6.54999E-7	4.192E-7	32	78	0	5.821E-5	3.72544E-5
32	79	1	5.0085E-5	3.20544E-5	32	79	0	5.0085E-5	3.20544E-5
