Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
25	66	0	1.0398E-12	6.6547E-13	25	67	0	2.46952E-13	1.58049E-13
25	68	0	9.61812E-14	6.1556E-14	25	69	0	1.40972E-14	9.02224E-15
26	66	0	1.22976E-10	7.87046E-11	26	67	0	4.53911E-11	2.90503E-11
26	68	0	5.87885E-11	3.76246E-11	26	69	0	1.35973E-11	8.7023E-12
26	70	0	9.55813E-12	6.1172E-12	26	71	0	1.09978E-12	7.03862E-13
26	72	0	1.40972E-13	9.02224E-14	26	73	0	1.0298E-14	6.59071E-15
27	66	0	9.27819E-10	5.93804E-10	27	67	0	1.04979E-9	6.71869E-10
27	68	0	2.09959E-9	1.34374E-9	27	69	0	1.5497E-9	9.91806E-10
27	70	0	1.68967E-9	1.08139E-9	27	71	0	6.30877E-10	4.03761E-10
27	72	0	1.31974E-10	8.44635E-11	27	73	0	3.19937E-11	2.0476E-11
27	74	0	4.86905E-12	3.11619E-12	27	75	0	5.26897E-13	3.37214E-13
27	76	0	3.5593E-14	2.27795E-14	28	66	0	1.70967E-9	1.09419E-9
28	67	0	2.73946E-9	1.75326E-9	28	68	0	1.65968E-8	1.06219E-8
28	69	0	1.78965E-8	1.14538E-8	28	70	0	6.02882E-8	3.85845E-8
28	71	0	3.41933E-8	2.18837E-8	28	72	0	2.32954E-8	1.49091E-8
28	73	0	8.82827E-9	5.65009E-9	28	74	0	4.38914E-9	2.80905E-9
28	75	0	7.74848E-10	4.95903E-10	28	76	0	1.73966E-10	1.11338E-10
28	77	0	2.38953E-11	1.5293E-11	28	78	0	2.26956E-12	1.45252E-12
28	79	0	5.14789E-13	3.29465E-13	29	66	0	2.34954E-10	1.50371E-10
29	67	0	1.11978E-9	7.1666E-10	29	68	0	2.94942E-9	1.88763E-9
29	68	1	6.87865E-9	4.40234E-9	29	69	0	3.0894E-8	1.97721E-8
29	70	0	3.69928E-8	2.36754E-8	29	70	1	1.10978E-7	7.10261E-8
29	71	0	2.49951E-7	1.59969E-7	29	72	0	2.5595E-7	1.63808E-7
29	73	0	2.99941E-7	1.91962E-7	29	74	0	2.27955E-7	1.45891E-7
29	75	0	1.30974E-7	8.38236E-8	29	76	0	4.6091E-8	2.94982E-8
29	77	0	2.07959E-8	1.33094E-8	29	78	0	3.22937E-9	2.0668E-9
29	79	0	7.77333E-10	4.97493E-10	29	80	0	6.78867E-11	4.34475E-11
29	81	0	5.50892E-12	3.52571E-12	29	82	0	2.48951E-13	1.59329E-13
30	66	0	7.23858E-12	4.63269E-12	30	67	0	5.18899E-11	3.32095E-11
30	68	0	1.41972E-9	9.08622E-10	30	69	0	1.23976E-9	7.93445E-10
30	69	1	5.26897E-9	3.37214E-9	30	70	0	9.2082E-8	5.89325E-8
30	71	0	4.18918E-8	2.68108E-8	30	71	1	1.78965E-7	1.14538E-7
30	72	0	6.72868E-7	4.30636E-7	30	73	0	1.12978E-6	7.23059E-7
30	74	0	2.5495E-6	1.63168E-6	30	75	0	2.21957E-6	1.42052E-6
30	76	0	2.42952E-6	1.5549E-6	30	77	0	1.66967E-6	1.06859E-6
30	78	0	8.52833E-7	5.45813E-7	30	79	0	3.23937E-7	2.07319E-7
30	80	0	9.25819E-8	5.92524E-8	30	81	0	1.22976E-8	7.87046E-9
30	82	0	1.83964E-9	1.17737E-9	30	83	0	1.44972E-10	9.27819E-11
30	84	0	8.63831E-12	5.52852E-12	31	66	0	1.30974E-14	8.38236E-15
31	67	0	3.03941E-13	1.94522E-13	31	68	0	1.31974E-11	8.44635E-12
31	69	0	1.90963E-10	1.22216E-10	31	70	0	4.05921E-9	2.59789E-9
31	71	0	2.95942E-8	1.89403E-8	31	72	1	6.6487E-8	4.25517E-8
31	72	0	6.6487E-8	4.25517E-8	31	73	0	6.55872E-7	4.19758E-7
31	74	1	1.05479E-6	6.75068E-7	31	74	0	1.05479E-6	6.75068E-7
31	75	0	5.47893E-6	3.50651E-6	31	76	0	8.55833E-6	5.47733E-6
31	77	0	1.77665E-5	1.13706E-5	31	78	0	1.37073E-5	8.77268E-6
31	79	0	1.62268E-5	1.03852E-5	31	80	0	7.1386E-6	4.56871E-6
31	81	0	3.11939E-6	1.99641E-6	31	82	0	7.38855E-7	4.72868E-7
31	83	0	1.94962E-7	1.24776E-7	31	84	0	1.94962E-8	1.24776E-8
31	85	0	2.0696E-9	1.32454E-9	31	86	0	1.0098E-10	6.46274E-11
31	87	0	8.50639E-12	5.44409E-12	32	68	0	2.34954E-14	1.50371E-14
32	69	0	5.37895E-13	3.44253E-13	32	70	0	3.70927E-11	2.37394E-11
32	71	0	2.08959E-10	1.33734E-10	32	71	1	2.08959E-10	1.33734E-10
32	72	0	6.04882E-9	3.87124E-9	32	73	0	3.60929E-8	2.30995E-8
32	73	1	8.46834E-9	5.41974E-9	32	74	0	4.33915E-7	2.77706E-7
32	75	0	2.14958E-7	1.37573E-7	32	75	1	1.43972E-6	9.2142E-7
32	76	0	7.59851E-6	4.86305E-6	32	77	0	1.94162E-5	1.24264E-5
32	77	1	2.89943E-6	1.85564E-6	32	78	0	5.15099E-5	3.29664E-5
32	79	1	4.38264E-5	2.80489E-5	32	79	0	4.38264E-5	2.80489E-5
32	80	0	1.16417E-4	7.4507E-5	32	81	0	7.75448E-5	4.96287E-5
32	82	0	5.75088E-5	3.68056E-5	32	83	0	2.39953E-5	1.5357E-5
32	84	0	8.10841E-6	5.18938E-6	32	85	0	1.42972E-6	9.15021E-7
32	86	0	2.38953E-7	1.5293E-7	32	87	0	1.91877E-8	1.22802E-8
32	88	0	1.73966E-9	1.11338E-9	32	89	0	9.19738E-11	5.88632E-11
32	90	0	1.43312E-11	9.17197E-12	33	71	0	7.00863E-13	4.48552E-13
33	72	0	1.63968E-11	1.04939E-11	33	73	0	3.89924E-10	2.49551E-10
33	74	0	1.75966E-9	1.12618E-9	33	74	1	4.0992E-9	2.62349E-9
33	75	0	7.1586E-8	4.5815E-8	33	76	0	4.88904E-7	3.12899E-7
33	77	0	4.32915E-6	2.77066E-6	33	78	0	1.46271E-5	9.36137E-6
33	79	0	7.29457E-5	4.66853E-5	33	80	0	1.37103E-4	8.7746E-5
33	81	0	2.73706E-4	1.75172E-4	33	82	0	1.46471E-4	9.37417E-5
33	82	1	1.46471E-4	9.37417E-5	33	83	0	3.78556E-4	2.42276E-4
33	84	1	1.0007E-4	6.40451E-5	33	84	0	1.0007E-4	6.40451E-5
33	85	0	1.15867E-4	7.41551E-5	33	86	0	3.15238E-5	2.01753E-5
33	87	0	8.59832E-6	5.50292E-6	33	88	0	1.26975E-6	8.12641E-7
33	89	0	1.38881E-7	8.88837E-8	33	90	0	2.16402E-8	1.38497E-8
33	91	0	3.49559E-10	2.23718E-10	33	92	0	3.14559E-11	2.01318E-11
34	73	0	2.52951E-13	1.61888E-13	34	73	1	5.92884E-14	3.79446E-14
34	74	0	1.5397E-11	9.85407E-12	34	75	0	3.02941E-10	1.93882E-10
34	76	0	6.6587E-9	4.26157E-9	34	77	0	1.17977E-8	7.55052E-9
34	77	1	7.87846E-8	5.04221E-8	34	78	0	9.75809E-7	6.24518E-7
34	79	0	6.26877E-6	4.01202E-6	34	79	1	9.36817E-7	5.99563E-7
34	80	0	4.0652E-5	2.60173E-5	34	81	0	1.5407E-5	9.86047E-6
34	81	1	1.0308E-4	6.59711E-5	34	82	0	3.70877E-4	2.37362E-4
34	83	0	5.607E-4	3.58848E-4	34	83	1	1.31524E-4	8.41755E-5
34	84	0	0.00110661	7.08233E-4	34	85	0	4.91394E-4	3.14492E-4
34	85	1	4.91394E-4	3.14492E-4	34	86	0	8.51943E-4	5.45244E-4
34	87	0	3.66348E-4	2.34463E-4	34	88	0	1.75296E-4	1.12189E-4
34	89	0	3.12339E-5	1.99897E-5	34	90	0	4.96737E-6	3.17912E-6
34	91	0	7.88496E-7	5.04638E-7	34	92	0	7.09547E-8	4.5411E-8
34	93	0	3.16946E-9	2.02845E-9	34	94	0	2.86944E-10	1.83644E-10
34	95	0	5.20117E-11	3.32875E-11	34	96	0	5.19898E-13	3.32735E-13
35	75	0	1.46971E-13	9.40616E-14	35	77	0	5.27897E-11	3.37854E-11
35	77	1	1.76965E-10	1.13258E-10	35	78	0	3.96922E-9	2.5403E-9
35	79	0	2.15958E-8	1.38213E-8	35	79	1	7.24858E-8	4.63909E-8
35	80	0	2.0296E-7	1.29895E-7	35	80	1	6.08881E-7	3.89684E-7
35	81	0	7.49853E-6	4.79906E-6	35	82	0	2.42453E-5	1.5517E-5
35	82	1	1.0388E-5	6.6483E-6	35	83	0	1.97071E-4	1.26126E-4
35	84	0	1.70747E-4	1.09278E-4	35	84	1	3.03551E-4	1.94272E-4
35	85	0	0.00126239	8.07932E-4	35	86	0	8.07252E-4	5.16641E-4
35	86	1	8.07252E-4	5.16641E-4	35	87	0	0.00214124	0.00137039
35	88	0	0.00168078	0.0010757	35	89	0	7.87806E-4	5.04196E-4
35	90	0	2.21507E-4	1.41764E-4	35	91	0	1.14238E-4	7.31121E-5
35	92	0	1.68367E-5	1.07755E-5	35	93	0	4.78589E-6	3.06297E-6
