Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	7.05862E-18	4.51752E-18	24	66	0	1.47993E-13	9.47155E-14
24	69	0	8.44173E-18	5.40271E-18	25	66	0	5.96E-11	3.8144E-11
25	67	0	1.2E-11	7.68E-12	25	68	0	1.98E-12	1.2672E-12
25	69	0	1.76992E-13	1.13275E-13	25	70	0	1.33E-14	8.512E-15
25	72	0	9.15713E-17	5.86056E-17	25	73	0	6.62938E-18	4.2428E-18
26	66	0	2.92E-9	1.8688E-9	26	67	0	1.47E-9	9.408E-10
26	68	0	8.74E-10	5.5936E-10	26	69	0	2.07E-10	1.3248E-10
26	70	0	5.84E-11	3.7376E-11	26	71	0	1.13E-11	7.232E-12
26	72	0	1.91991E-12	1.22874E-12	26	73	0	1.38993E-13	8.89558E-14
26	75	0	2.78053E-16	1.77954E-16	27	66	0	4.56E-9	2.9184E-9
27	67	0	7.13E-9	4.5632E-9	27	68	0	9.83E-9	6.2912E-9
27	69	0	7.87E-9	5.0368E-9	27	70	0	5.63E-9	3.6032E-9
27	71	0	3.95E-9	2.528E-9	27	72	0	1.75E-9	1.12E-9
27	73	0	4.78E-10	3.0592E-10	27	74	0	6.23E-11	3.9872E-11
27	75	0	5.82972E-12	3.73102E-12	27	76	0	3.24E-13	2.0736E-13
27	77	0	1.96497E-14	1.25758E-14	27	78	0	1.37834E-15	8.82137E-16
28	66	0	1.32E-9	8.448E-10	28	67	0	4.58E-9	2.9312E-9
28	68	0	1.91E-8	1.2224E-8	28	69	0	3.34E-8	2.1376E-8
28	70	0	7.5E-8	4.8E-8	28	71	0	1.24E-7	7.936E-8
28	72	0	1.84E-7	1.1776E-7	28	73	0	1.29E-7	8.256E-8
28	74	0	6.17E-8	3.9488E-8	28	75	0	1.56E-8	9.984E-9
28	76	0	3.28E-9	2.0992E-9	28	77	0	4.1198E-10	2.63667E-10
28	78	0	2.88986E-11	1.84951E-11	28	79	0	3.90609E-13	2.4999E-13
28	80	0	2.33E-14	1.4912E-14	29	66	0	1.11E-11	7.104E-12
29	67	0	1.33E-10	8.512E-11	29	68	0	3.54E-10	2.2656E-10
29	68	1	9.58E-10	6.1312E-10	29	69	0	7.24E-9	4.6336E-9
29	70	0	7.86E-9	5.0304E-9	29	70	1	2.79E-8	1.7856E-8
29	71	0	1.78E-7	1.1392E-7	29	72	0	5.69E-7	3.6416E-7
29	73	0	1.27E-6	8.128E-7	29	74	0	1.46E-6	9.344E-7
29	75	0	1.28E-6	8.192E-7	29	76	0	7.03E-7	4.4992E-7
29	77	0	3.26E-7	2.0864E-7	29	78	0	6.21E-8	3.9744E-8
29	79	0	8.18961E-9	5.24135E-9	29	80	0	5.3E-10	3.392E-10
29	81	0	2.8E-11	1.792E-11	29	82	0	6.85E-13	4.384E-13
29	83	0	3.07145E-14	1.96573E-14	30	66	0	1.07E-14	6.848E-15
30	67	0	3.43E-13	2.1952E-13	30	68	0	1.24E-11	7.936E-12
30	69	0	2.95E-11	1.888E-11	30	69	1	1.44E-10	9.216E-11
30	70	0	2.91E-9	1.8624E-9	30	71	0	5.76E-9	3.6864E-9
30	71	1	2.81E-8	1.7984E-8	30	72	0	3.27E-7	2.0928E-7
30	73	0	1.59E-6	1.0176E-6	30	74	0	5.53E-6	3.5392E-6
30	75	0	1.087E-5	6.9568E-6	30	76	0	1.93E-5	1.2352E-5
30	77	0	2.189E-5	1.40096E-5	30	78	0	1.47E-5	9.408E-6
30	79	0	5.09E-6	3.2576E-6	30	80	0	1.23E-6	7.872E-7
30	81	0	1.77E-7	1.1328E-7	30	82	0	1.66E-8	1.0624E-8
30	83	0	6.43969E-10	4.1214E-10	30	84	0	2.03E-11	1.2992E-11
30	85	0	2.60883E-13	1.66965E-13	31	69	0	1.34E-13	8.576E-14
31	70	0	5.98E-12	3.8272E-12	31	71	0	2.52E-10	1.6128E-10
31	72	1	2.955E-9	1.8912E-9	31	72	0	2.955E-9	1.8912E-9
31	73	0	9.66E-8	6.1824E-8	31	74	1	3.85E-7	2.464E-7
31	74	0	3.85E-7	2.464E-7	31	75	0	4.64E-6	2.9696E-6
31	76	0	1.79E-5	1.1456E-5	31	77	0	6.181E-5	3.95584E-5
31	78	0	9.42E-5	6.0288E-5	31	79	0	1.0752E-4	6.88128E-5
31	80	0	6.43E-5	4.1152E-5	31	81	0	3.313E-5	2.12032E-5
31	82	0	8.23E-6	5.2672E-6	31	83	0	1.24E-6	7.936E-7
31	84	0	1.14E-7	7.296E-8	31	85	0	5.46974E-9	3.50063E-9
31	86	0	1.61E-10	1.0304E-10	31	87	0	3.267E-12	2.09088E-12
31	88	0	1.08264E-13	6.9289E-14	32	71	0	7.58E-14	4.8512E-14
32	71	1	7.58E-14	4.8512E-14	32	72	0	1.29E-11	8.256E-12
32	73	0	4.64E-10	2.9696E-10	32	73	1	9.49E-11	6.0736E-11
32	74	0	1.59E-8	1.0176E-8	32	75	0	2.85E-8	1.824E-8
32	75	1	2.09E-7	1.3376E-7	32	76	0	3.0E-6	1.92E-6
32	77	0	2.064E-5	1.32096E-5	32	77	1	2.82E-6	1.8048E-6
32	78	0	1.0869E-4	6.95616E-5	32	79	1	1.3467E-4	8.61888E-5
32	79	0	1.3467E-4	8.61888E-5	32	80	0	4.9565E-4	3.17216E-4
32	81	0	5.8876E-4	3.76806E-4	32	82	0	4.9053E-4	3.13939E-4
32	83	0	1.9109E-4	1.22298E-4	32	84	0	6.758E-5	4.32512E-5
32	85	0	9.52E-6	6.0928E-6	32	86	0	1.13E-6	7.232E-7
32	87	0	6.84967E-8	4.38379E-8	32	88	0	2.26989E-9	1.45273E-9
