Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
24	69	0	1.90141E-18	1.2169E-18	25	66	0	3.68995E-12	2.36157E-12
25	67	0	7.57991E-13	4.85114E-13	25	68	0	1.57998E-13	1.01119E-13
25	69	0	2.66978E-14	1.70866E-14	25	72	0	9.07935E-18	5.81079E-18
26	66	0	3.62996E-10	2.32317E-10	26	67	0	1.81998E-10	1.16479E-10
26	68	0	1.34998E-10	8.63989E-11	26	69	0	5.86993E-11	3.75675E-11
26	70	0	1.83998E-11	1.17759E-11	26	71	0	1.82998E-12	1.17119E-12
26	72	0	2.27988E-13	1.45912E-13	27	66	0	1.14999E-9	7.35991E-10
27	67	0	1.85998E-9	1.19039E-9	27	68	0	3.07996E-9	1.97118E-9
27	69	0	4.65994E-9	2.98236E-9	27	70	0	3.60996E-9	2.31037E-9
27	71	0	1.28998E-9	8.2559E-10	27	72	0	4.12995E-10	2.64317E-10
27	73	0	6.79992E-11	4.35195E-11	27	74	0	7.25991E-12	4.64634E-12
27	75	0	5.49993E-13	3.51996E-13	27	76	0	2.14997E-14	1.37598E-14
27	77	0	1.65807E-15	1.06116E-15	28	66	0	6.77992E-10	4.33915E-10
28	67	0	2.28997E-9	1.46558E-9	28	68	0	1.12999E-8	7.231909E-9
28	69	0	3.66995E-8	2.34877E-8	28	70	0	9.269889E-8	5.93273E-8
28	71	0	7.489909E-8	4.79354E-8	28	72	0	8.499899E-8	5.43993E-8
28	73	0	3.48996E-8	2.23357E-8	28	74	0	1.34998E-8	8.639889E-9
28	75	0	2.63997E-9	1.68958E-9	28	76	0	3.93995E-10	2.52157E-10
28	77	0	3.44979E-11	2.20787E-11	28	78	0	2.37997E-12	1.52318E-12
28	79	0	8.04716E-14	5.15018E-14	29	66	0	1.37998E-11	8.83189E-12
29	67	0	1.55998E-10	9.98388E-11	29	68	0	4.96994E-10	3.18076E-10
29	68	1	1.15999E-9	7.42391E-10	29	69	0	1.65998E-8	1.06239E-8
29	70	0	2.18997E-8	1.40158E-8	29	70	1	6.57992E-8	4.21115E-8
29	71	0	2.11997E-7	1.35678E-7	29	72	0	5.22994E-7	3.34716E-7
29	73	0	7.109909E-7	4.55034E-7	29	74	0	6.29992E-7	4.03195E-7
29	75	0	4.41995E-7	2.82877E-7	29	76	0	1.65998E-7	1.06239E-7
29	77	0	5.42993E-8	3.47516E-8	29	78	0	9.789879E-9	6.26552E-9
29	79	0	1.12991E-9	7.2314E-10	29	80	0	7.22991E-11	4.62714E-11
29	81	0	2.79997E-12	1.79198E-12	29	82	0	3.35996E-14	2.15037E-14
30	66	0	3.49996E-14	2.23997E-14	30	67	0	9.93988E-13	6.36152E-13
30	68	0	3.64996E-11	2.33597E-11	30	69	0	1.63998E-10	1.04959E-10
