Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	1.21718E-13	7.78993E-14	23	67	0	2.35751E-14	1.50881E-14
24	66	0	3.70878E-10	2.37362E-10	24	67	0	6.62764E-11	4.24169E-11
24	68	0	4.97E-12	3.1808E-12	24	69	0	3.11963E-13	1.99656E-13
24	70	0	1.17E-14	7.488E-15	25	66	0	6.45E-8	4.128E-8
25	67	0	2.82E-8	1.8048E-8	25	68	0	5.22E-9	3.3408E-9
25	69	0	6.89688E-10	4.414E-10	25	70	0	7.68E-11	4.9152E-11
25	71	0	5.58E-12	3.5712E-12	25	72	0	4.39627E-13	2.81361E-13
26	66	0	1.16E-6	7.424E-7	26	67	0	1.18E-6	7.552E-7
26	68	0	5.2E-7	3.328E-7	26	69	0	1.66E-7	1.0624E-7
26	70	0	4.55E-8	2.912E-8	26	71	0	8.2E-9	5.248E-9
26	72	0	1.33956E-9	8.57319E-10	26	73	0	1.12E-10	7.168E-11
26	74	0	7.06E-12	4.5184E-12	26	75	0	6.7818E-13	4.34035E-13
27	66	0	2.51E-6	1.6064E-6	27	67	0	5.62E-6	3.5968E-6
27	68	0	5.55E-6	3.552E-6	27	69	0	4.07E-6	2.6048E-6
27	70	0	2.61E-6	1.6704E-6	27	71	0	1.13E-6	7.232E-7
27	72	0	4.49E-7	2.8736E-7	27	73	0	9.24E-8	5.9136E-8
27	74	0	1.45E-8	9.28E-9	27	75	0	1.49932E-9	9.59566E-10
27	76	0	1.23E-10	7.872E-11	27	77	0	6.64938E-12	4.2556E-12
27	78	0	5.80701E-13	3.71649E-13	28	66	0	7.04E-7	4.5056E-7
28	67	0	3.44E-6	2.2016E-6	28	68	0	7.37E-6	4.7168E-6
28	69	0	1.177E-5	7.5328E-6	28	70	0	1.67E-5	1.0688E-5
28	71	0	1.631E-5	1.04384E-5	28	72	0	1.503E-5	9.6192E-6
28	73	0	7.31E-6	4.6784E-6	28	74	0	2.77E-6	1.7728E-6
28	75	0	7.19E-7	4.6016E-7	28	76	0	1.46E-7	9.344E-8
28	77	0	1.86934E-8	1.19637E-8	28	78	0	1.76942E-9	1.13243E-9
28	79	0	8.2738E-11	5.29523E-11	28	80	0	2.87E-12	1.8368E-12
29	66	0	2.29E-8	1.4656E-8	29	67	0	2.58E-7	1.6512E-7
29	68	0	2.25E-7	1.44E-7	29	68	1	1.02E-6	6.528E-7
29	69	0	4.4E-6	2.816E-6	29	70	0	2.04E-6	1.3056E-6
29	70	1	1.156E-5	7.3984E-6	29	71	0	2.881E-5	1.84384E-5
29	72	0	5.805E-5	3.7152E-5	29	73	0	6.295E-5	4.0288E-5
29	74	0	5.444E-5	3.48416E-5	29	75	0	3.369E-5	2.15616E-5
29	76	0	1.633E-5	1.04512E-5	29	77	0	5.2E-6	3.328E-6
29	78	0	1.24E-6	7.936E-7	29	79	0	1.82917E-7	1.17067E-7
29	80	0	1.41E-8	9.024E-9	29	81	0	9.0E-10	5.76E-10
29	82	0	3.5E-11	2.24E-11	30	66	0	7.47E-11	4.7808E-11
30	67	0	2.05E-9	1.312E-9	30	68	0	2.37E-8	1.5168E-8
30	69	0	2.15E-8	1.376E-8	30	69	1	1.74E-7	1.1136E-7
30	70	0	1.38E-6	8.832E-7	30	71	0	7.21E-7	4.6144E-7
30	71	1	5.83E-6	3.7312E-6	30	72	0	2.896E-5	1.85344E-5
30	73	0	6.815E-5	4.3616E-5	30	74	0	1.2807E-4	8.19648E-5
30	75	0	1.7809E-4	1.13978E-4	30	76	0	1.9407E-4	1.24205E-4
30	77	0	1.4551E-4	9.31264E-5	30	78	0	8.341E-5	5.33824E-5
30	79	0	3.1E-5	1.984E-5	30	80	0	6.3E-6	4.032E-6
30	81	0	1.12E-6	7.168E-7	30	82	0	1.23E-7	7.872E-8
30	83	0	6.45E-9	4.128E-9	30	84	0	1.83E-10	1.1712E-10
30	85	0	1.65476E-11	1.05905E-11	30	86	0	5.2E-14	3.328E-14
31	66	0	2.23E-14	1.4272E-14	31	67	0	1.53E-12	9.792E-13
31	68	0	4.38E-11	2.8032E-11	31	69	0	8.87E-10	5.6768E-10
