Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	1.40767E-18	9.00907E-19	23	67	0	4.98952E-19	3.19329E-19
24	66	0	5.54986E-14	3.55191E-14	24	67	0	1.62995E-14	1.04317E-14
24	69	0	3.34744E-17	2.14236E-17	25	66	0	1.89E-11	1.2096E-11
25	67	0	2.06E-11	1.3184E-11	25	68	0	3.4E-12	2.176E-12
25	69	0	7.37967E-13	4.72299E-13	25	70	0	7.47E-14	4.7808E-14
25	72	0	1.36201E-16	8.71689E-17	25	73	0	1.40808E-17	9.01174E-18
26	66	0	7.47E-10	4.7808E-10	26	67	0	2.01E-9	1.2864E-9
26	68	0	1.21E-9	7.744E-10	26	69	0	7.18E-10	4.5952E-10
26	70	0	2.8E-10	1.792E-10	26	71	0	5.65E-11	3.616E-11
26	72	0	5.36986E-12	3.43671E-12	26	73	0	4.59986E-13	2.94391E-13
26	74	0	2.34E-14	1.4976E-14	26	75	0	9.75202E-16	6.24129E-16
27	66	0	9.14E-10	5.8496E-10	27	67	0	7.48E-9	4.7872E-9
27	68	0	1.06E-8	6.784E-9	27	69	0	2.15E-8	1.376E-8
27	70	0	2.17E-8	1.3888E-8	27	71	0	1.57E-8	1.0048E-8
27	72	0	4.1E-9	2.624E-9	27	73	0	1.36E-9	8.704E-10
27	74	0	1.9E-10	1.216E-10	27	75	0	2.1499E-11	1.37594E-11
27	76	0	1.04E-12	6.656E-13	27	77	0	2.43966E-14	1.56138E-14
27	78	0	1.56746E-15	1.00317E-15	28	66	0	1.95E-10	1.248E-10
28	67	0	3.56E-9	2.2784E-9	28	68	0	1.56E-8	9.984E-9
28	69	0	6.98E-8	4.4672E-8	28	70	0	2.23E-7	1.4272E-7
28	71	0	3.76E-7	2.4064E-7	28	72	0	3.41E-7	2.1824E-7
28	73	0	2.96E-7	1.8944E-7	28	74	0	1.5E-7	9.6E-8
28	75	0	4.69E-8	3.0016E-8	28	76	0	8.86E-9	5.6704E-9
28	77	0	7.96976E-10	5.10064E-10	28	78	0	6.17984E-11	3.9551E-11
28	79	0	7.1666E-13	4.58662E-13	28	80	0	6.0E-14	3.84E-14
28	81	0	2.5446E-15	1.62854E-15	29	66	0	1.1E-12	7.04E-13
29	67	0	6.96E-11	4.4544E-11	29	68	0	2.03E-10	1.2992E-10
29	68	1	5.49E-10	3.5136E-10	29	69	0	1.1E-8	7.04E-9
29	70	0	1.74E-8	1.1136E-8	29	70	1	6.18E-8	3.9552E-8
29	71	0	4.0E-7	2.56E-7	29	72	0	8.1E-7	5.184E-7
29	73	0	2.26E-6	1.4464E-6	29	74	0	2.71E-6	1.7344E-6
29	75	0	2.99E-6	1.9136E-6	29	76	0	1.49E-6	9.536E-7
29	77	0	5.09E-7	3.2576E-7	29	78	0	1.06E-7	6.784E-8
29	79	0	1.57993E-8	1.01115E-8	29	80	0	1.15E-9	7.36E-10
29	81	0	5.60975E-11	3.59024E-11	29	82	0	1.72E-12	1.1008E-12
29	83	0	5.35684E-14	3.42838E-14	30	67	0	1.09E-13	6.976E-14
30	68	0	4.48E-12	2.8672E-12	30	69	0	2.95E-11	1.888E-11
30	69	1	1.44E-10	9.216E-11	30	70	0	4.41E-9	2.8224E-9
30	71	0	8.94E-9	5.7216E-9	30	71	1	4.37E-8	2.7968E-8
30	72	0	3.42E-7	2.1888E-7	30	73	0	2.13E-6	1.3632E-6
30	74	0	7.65E-6	4.896E-6	30	75	0	1.904E-5	1.21856E-5
30	76	0	3.108E-5	1.98912E-5	30	77	0	2.616E-5	1.67424E-5
30	78	0	1.904E-5	1.21856E-5	30	79	0	7.56E-6	4.8384E-6
30	80	0	2.11E-6	1.3504E-6	30	81	0	2.87E-7	1.8368E-7
30	82	0	3.36E-8	2.1504E-8	30	83	0	1.74995E-9	1.11997E-9
30	84	0	6.79E-11	4.3456E-11	30	85	0	8.84486E-13	5.66071E-13
31	69	0	7.98E-14	5.1072E-14	31	70	0	5.6E-12	3.584E-12
31	71	0	2.43E-10	1.5552E-10	31	72	1	2.065E-9	1.3216E-9
31	72	0	2.065E-9	1.3216E-9	31	73	0	8.96E-8	5.7344E-8
31	74	1	3.73E-7	2.3872E-7	31	74	0	3.73E-7	2.3872E-7
31	75	0	5.88E-6	3.7632E-6	31	76	0	2.129E-5	1.36256E-5
31	77	0	5.523E-5	3.53472E-5	31	78	0	8.948E-5	5.72672E-5
31	79	0	1.1802E-4	7.55328E-5	31	80	0	8.27E-5	5.2928E-5
31	81	0	4.089E-5	2.61696E-5	31	82	0	1.255E-5	8.032E-6
31	83	0	2.51E-6	1.6064E-6	31	84	0	2.83E-7	1.8112E-7
31	85	0	1.94991E-8	1.24794E-8	31	86	0	5.2E-10	3.328E-10
31	87	0	5.54051E-12	3.54592E-12	31	88	0	1.96566E-13	1.25802E-13
32	71	0	4.12E-14	2.6368E-14	32	71	1	4.12E-14	2.6368E-14
