Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	1.5715E-13	1.00576E-13	23	67	0	3.21653E-14	2.05858E-14
23	68	0	3.79857E-15	2.43108E-15	24	66	0	5.12843E-10	3.28219E-10
24	67	0	1.04968E-10	6.71794E-11	24	68	0	1.23962E-11	7.93357E-12
24	69	0	4.1968E-13	2.68595E-13	24	70	0	4.38E-14	2.8032E-14
25	66	0	6.01E-8	3.8464E-8	25	67	0	2.99E-8	1.9136E-8
25	68	0	9.0E-9	5.76E-9	25	69	0	1.36958E-9	8.76531E-10
25	70	0	2.06E-10	1.3184E-10	25	71	0	1.72E-11	1.1008E-11
25	72	0	7.78094E-13	4.9798E-13	25	73	0	9.92529E-14	6.35218E-14
26	66	0	6.95E-7	4.448E-7	26	67	0	7.99E-7	5.1136E-7
26	68	0	5.82E-7	3.7248E-7	26	69	0	2.19E-7	1.4016E-7
26	70	0	8.08E-8	5.1712E-8	26	71	0	1.72E-8	1.1008E-8
26	72	0	2.53922E-9	1.6251E-9	26	73	0	3.23901E-10	2.07296E-10
26	74	0	2.64E-11	1.6896E-11	26	75	0	1.36932E-12	8.76366E-13
26	76	0	4.21E-14	2.6944E-14	27	66	0	9.38E-7	6.0032E-7
27	67	0	2.35E-6	1.504E-6	27	68	0	3.88E-6	2.4832E-6
27	69	0	3.39E-6	2.1696E-6	27	70	0	2.91E-6	1.8624E-6
27	71	0	1.52E-6	9.728E-7	27	72	0	5.55E-7	3.552E-7
27	73	0	1.75E-7	1.12E-7	27	74	0	3.65E-8	2.336E-8
27	75	0	4.46863E-9	2.85992E-9	27	76	0	3.89E-10	2.4896E-10
27	77	0	2.02182E-11	1.29396E-11	27	78	0	2.58854E-12	1.65667E-12
28	66	0	1.52E-7	9.728E-8	28	67	0	8.45E-7	5.408E-7
28	68	0	3.1E-6	1.984E-6	28	69	0	6.02E-6	3.8528E-6
28	70	0	1.131E-5	7.2384E-6	28	71	0	1.344E-5	8.6016E-6
28	72	0	1.153E-5	7.3792E-6	28	73	0	8.53E-6	5.4592E-6
28	74	0	4.37E-6	2.7968E-6	28	75	0	1.34E-6	8.576E-7
28	76	0	2.97E-7	1.9008E-7	28	77	0	6.59798E-8	4.22271E-8
28	78	0	8.44741E-9	5.40634E-9	28	79	0	2.16886E-10	1.38807E-10
28	80	0	2.62E-11	1.6768E-11	28	81	0	1.83189E-12	1.17241E-12
28	82	0	1.13E-14	7.232E-15	29	66	0	2.57E-9	1.6448E-9
29	67	0	3.37E-8	2.1568E-8	29	68	0	5.24E-8	3.3536E-8
29	68	1	2.39E-7	1.5296E-7	29	69	0	1.3E-6	8.32E-7
29	70	0	8.03E-7	5.1392E-7	29	70	1	4.55E-6	2.912E-6
29	71	0	1.412E-5	9.0368E-6	29	72	0	2.688E-5	1.72032E-5
29	73	0	4.383E-5	2.80512E-5	29	74	0	5.171E-5	3.30944E-5
29	75	0	3.752E-5	2.40128E-5	29	76	0	2.011E-5	1.28704E-5
29	77	0	1.107E-5	7.0848E-6	29	78	0	3.66E-6	2.3424E-6
29	79	0	7.07783E-7	4.52981E-7	29	80	0	8.04E-8	5.1456E-8
29	81	0	5.97817E-9	3.82603E-9	29	82	0	2.8E-10	1.792E-10
29	83	0	1.21003E-11	7.74418E-12	30	66	0	3.88E-12	2.4832E-12
30	67	0	1.26E-10	8.064E-11	30	68	0	2.72E-9	1.7408E-9
30	69	0	3.26E-9	2.0864E-9	30	69	1	2.64E-8	1.6896E-8
30	70	0	2.87E-7	1.8368E-7	30	71	0	1.94E-7	1.2416E-7
30	71	1	1.57E-6	1.0048E-6	30	72	0	7.65E-6	4.896E-6
30	73	0	2.727E-5	1.74528E-5	30	74	0	7.129E-5	4.56256E-5
30	75	0	1.1528E-4	7.37792E-5	30	76	0	1.401E-4	8.9664E-5
30	77	0	1.7928E-4	1.14739E-4	30	78	0	1.4461E-4	9.25504E-5
30	79	0	7.015E-5	4.4896E-5	30	80	0	2.084E-5	1.33376E-5
30	81	0	4.23E-6	2.7072E-6	30	82	0	5.61E-7	3.5904E-7
30	83	0	3.94879E-8	2.52723E-8	30	84	0	2.32E-9	1.4848E-9
30	85	0	8.88375E-11	5.6856E-11	30	86	0	1.31E-12	8.384E-13
31	67	0	3.97E-14	2.5408E-14	31	68	0	2.21E-12	1.4144E-12
31	69	0	6.15E-11	3.936E-11	31	70	0	1.47E-9	9.408E-10
31	71	0	2.24E-8	1.4336E-8	31	72	1	1.18E-7	7.552E-8
31	72	0	1.18E-7	7.552E-8	31	73	0	1.96E-6	1.2544E-6
31	74	1	5.915E-6	3.7856E-6	31	74	0	5.915E-6	3.7856E-6
31	75	0	4.324E-5	2.76736E-5	31	76	0	1.1688E-4	7.48032E-5
31	77	0	3.3159E-4	2.12218E-4	31	78	0	6.1219E-4	3.91802E-4
31	79	0	6.9498E-4	4.44787E-4	31	80	0	5.0789E-4	3.2505E-4
31	81	0	2.6706E-4	1.70918E-4	31	82	0	9.634E-5	6.16576E-5
31	83	0	1.84E-5	1.1776E-5	31	84	0	2.97E-6	1.9008E-6
