Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	4.19682E-18	2.68596E-18	24	66	0	2.54958E-14	1.63173E-14
24	69	0	1.24745E-17	7.98365E-18	25	66	0	1.62E-11	1.0368E-11
25	67	0	5.54E-12	3.5456E-12	25	68	0	5.23E-13	3.3472E-13
25	69	0	4.30875E-14	2.7576E-14	26	66	0	1.0E-9	6.4E-10
26	67	0	8.35E-10	5.344E-10	26	68	0	2.18E-10	1.3952E-10
26	69	0	4.52E-11	2.8928E-11	26	70	0	1.14E-11	7.296E-12
26	71	0	1.2E-12	7.68E-13	26	72	0	1.38E-13	8.832E-14
26	73	0	1.22E-14	7.808E-15	27	66	0	5.16E-9	3.3024E-9
27	67	0	1.06E-8	6.784E-9	27	68	0	6.61E-9	4.2304E-9
27	69	0	3.57E-9	2.2848E-9	27	70	0	2.21E-9	1.4144E-9
27	71	0	6.48E-10	4.1472E-10	27	72	0	1.89E-10	1.2096E-10
27	73	0	4.74E-11	3.0336E-11	27	74	0	5.37E-12	3.4368E-12
27	75	0	4.94E-13	3.1616E-13	27	76	0	1.83E-14	1.1712E-14
28	66	0	3.57E-9	2.2848E-9	28	67	0	1.59E-8	1.0176E-8
28	68	0	2.41E-8	1.5424E-8	28	69	0	2.91E-8	1.8624E-8
28	70	0	4.47E-8	2.8608E-8	28	71	0	3.17E-8	2.0288E-8
28	72	0	2.43E-8	1.5552E-8	28	73	0	1.55E-8	9.92E-9
28	74	0	4.77E-9	3.0528E-9	28	75	0	1.12E-9	7.168E-10
28	76	0	1.18E-10	7.552E-11	28	77	0	2.07E-11	1.3248E-11
28	78	0	1.72E-12	1.1008E-12	28	79	0	2.08969E-13	1.3374E-13
29	66	0	2.29E-10	1.4656E-10	29	67	0	2.52E-9	1.6128E-9
29	68	0	2.33E-9	1.4912E-9	29	68	1	6.3E-9	4.032E-9
29	69	0	2.46E-8	1.5744E-8	29	70	0	1.81E-8	1.1584E-8
29	70	1	6.42E-8	4.1088E-8	29	71	0	1.43E-7	9.152E-8
29	72	0	2.47E-7	1.5808E-7	29	73	0	4.05E-7	2.592E-7
29	74	0	2.98E-7	1.9072E-7	29	75	0	1.85E-7	1.184E-7
29	76	0	4.99E-8	3.1936E-8	29	77	0	2.4E-8	1.536E-8
29	78	0	5.23E-9	3.3472E-9	29	79	0	7.21791E-10	4.61946E-10
29	80	0	4.77E-11	3.0528E-11	29	81	0	2.58E-12	1.6512E-12
29	82	0	6.61E-14	4.2304E-14	30	66	0	1.56E-12	9.984E-13
30	67	0	4.19E-11	2.6816E-11	30	68	0	3.8E-10	2.432E-10
30	69	0	4.27E-10	2.7328E-10	30	69	1	2.08E-9	1.3312E-9
30	70	0	2.05E-8	1.312E-8	30	71	0	1.36E-8	8.704E-9
30	71	1	6.63E-8	4.2432E-8	30	72	0	3.25E-7	2.08E-7
30	73	0	1.19E-6	7.616E-7	30	74	0	2.11E-6	1.3504E-6
30	75	0	2.99E-6	1.9136E-6	30	76	0	2.1E-6	1.344E-6
30	77	0	2.44E-6	1.5616E-6	30	78	0	1.45E-6	9.28E-7
30	79	0	5.03E-7	3.2192E-7	30	80	0	9.37E-8	5.9968E-8
30	81	0	1.3E-8	8.32E-9	30	82	0	9.56E-10	6.1184E-10
30	83	0	4.37E-11	2.7968E-11	30	84	0	1.34E-12	8.576E-13
31	67	0	5.33E-14	3.4112E-14	31	68	0	1.24E-12	7.936E-13
31	69	0	2.2E-11	1.408E-11	31	70	0	4.34E-10	2.7776E-10
31	71	0	4.42E-9	2.8288E-9	31	72	1	2.065E-8	1.3216E-8
31	72	0	2.065E-8	1.3216E-8	31	73	0	3.73E-7	2.3872E-7
31	74	1	7.25E-7	4.64E-7	31	74	0	7.25E-7	4.64E-7
31	75	0	4.82E-6	3.0848E-6	31	76	0	7.6E-6	4.864E-6
31	77	0	2.149E-5	1.37536E-5	31	78	0	3.026E-5	1.93664E-5
31	79	0	2.696E-5	1.72544E-5	31	80	0	1.253E-5	8.0192E-6
31	81	0	4.68E-6	2.9952E-6	31	82	0	8.89E-7	5.6896E-7
31	83	0	1.18E-7	7.552E-8	31	84	0	9.81E-9	6.2784E-9
31	85	0	4.64E-10	2.9696E-10	31	86	0	1.23E-11	7.872E-12
32	69	0	1.68E-14	1.0752E-14	32	70	0	9.09E-13	5.8176E-13
32	71	0	1.19E-11	7.616E-12	32	71	1	1.19E-11	7.616E-12
32	72	0	5.89E-10	3.7696E-10	32	73	0	1.08E-8	6.912E-9
32	73	1	2.22E-9	1.4208E-9	32	74	0	1.28E-7	8.192E-8
32	75	0	1.16E-7	7.424E-8	32	75	1	8.49E-7	5.4336E-7
32	76	0	3.72E-6	2.3808E-6	32	77	0	2.016E-5	1.29024E-5
32	77	1	2.75E-6	1.76E-6	32	78	0	7.78E-5	4.9792E-5
