Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	5.21352E-17	3.33665E-17	23	67	0	4.18521E-18	2.67854E-18
24	66	0	4.54948E-13	2.91167E-13	24	67	0	3.36958E-14	2.15653E-14
24	69	0	1.37704E-16	8.81304E-17	25	66	0	2.44E-10	1.5616E-10
25	67	0	5.28E-11	3.3792E-11	25	68	0	8.02E-12	5.1328E-12
25	69	0	8.71862E-13	5.57992E-13	25	70	0	6.41E-14	4.1024E-14
25	72	0	2.74999E-16	1.75999E-16	26	66	0	1.21E-8	7.744E-9
26	67	0	6.67E-9	4.2688E-9	26	68	0	2.88E-9	1.8432E-9
26	69	0	8.35E-10	5.344E-10	26	70	0	1.8E-10	1.152E-10
26	71	0	2.48E-11	1.5872E-11	26	72	0	2.39973E-12	1.53582E-12
26	73	0	1.43E-13	9.152E-14	27	66	0	4.14E-8	2.6496E-8
27	67	0	5.84E-8	3.7376E-8	27	68	0	6.11E-8	3.9104E-8
27	69	0	4.83E-8	3.0912E-8	27	70	0	2.69E-8	1.7216E-8
27	71	0	1.06E-8	6.784E-9	27	72	0	2.75E-9	1.76E-9
27	73	0	4.83E-10	3.0912E-10	27	74	0	5.52E-11	3.5328E-11
27	75	0	3.99E-12	2.5536E-12	27	76	0	2.21E-13	1.4144E-13
27	77	0	1.39093E-14	8.90196E-15	28	66	0	1.87E-8	1.1968E-8
28	67	0	5.98E-8	3.8272E-8	28	68	0	1.54E-7	9.856E-8
28	69	0	2.81E-7	1.7984E-7	28	70	0	4.02E-7	2.5728E-7
28	71	0	3.9E-7	2.496E-7	28	72	0	2.79E-7	1.7856E-7
28	73	0	1.28E-7	8.192E-8	28	74	0	4.19E-8	2.6816E-8
28	75	0	8.41E-9	5.3824E-9	28	76	0	1.34E-9	8.576E-10
28	77	0	1.11986E-10	7.16711E-11	28	78	0	7.02E-12	4.4928E-12
28	79	0	3.20572E-13	2.05166E-13	29	66	0	6.11E-10	3.9104E-10
29	67	0	5.17E-9	3.3088E-9	29	68	0	9.42E-9	6.0288E-9
29	68	1	2.2E-8	1.408E-8	29	69	0	1.42E-7	9.088E-8
29	70	0	1.16E-7	7.424E-8	29	70	1	3.47E-7	2.2208E-7
29	71	0	1.11E-6	7.104E-7	29	72	0	1.85E-6	1.184E-6
29	73	0	2.2E-6	1.408E-6	29	74	0	1.8E-6	1.152E-6
29	75	0	1.03E-6	6.592E-7	29	76	0	4.21E-7	2.6944E-7
29	77	0	1.05E-7	6.72E-8	29	78	0	1.78E-8	1.1392E-8
29	79	0	2.02968E-9	1.29899E-9	29	80	0	1.48E-10	9.472E-11
29	81	0	7.48E-12	4.7872E-12	29	82	0	2.29E-13	1.4656E-13
30	66	0	1.9E-12	1.216E-12	30	67	0	4.22E-11	2.7008E-11
30	68	0	7.13E-10	4.5632E-10	30	69	0	1.53E-9	9.792E-10
