Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	4.00477E-19	2.56305E-19	24	66	0	2.04996E-14	1.31197E-14
24	69	0	6.51068E-18	4.16684E-18	25	66	0	1.11E-11	7.104E-12
25	67	0	5.01E-12	3.2064E-12	25	68	0	7.96E-13	5.0944E-13
25	69	0	1.07993E-13	6.91158E-14	25	70	0	1.04E-14	6.656E-15
25	72	0	4.94247E-17	3.16318E-17	26	66	0	1.08E-9	6.912E-10
26	67	0	1.15E-9	7.36E-10	26	68	0	7.43E-10	4.7552E-10
26	69	0	2.53E-10	1.6192E-10	26	70	0	1.02E-10	6.528E-11
26	71	0	2.19E-11	1.4016E-11	26	72	0	2.52995E-12	1.61917E-12
26	73	0	1.08E-13	6.912E-14	26	75	0	3.35783E-16	2.14901E-16
27	66	0	1.91E-9	1.2224E-9	27	67	0	7.13E-9	4.5632E-9
27	68	0	1.01E-8	6.464E-9	27	69	0	1.32E-8	8.448E-9
27	70	0	1.28E-8	8.192E-9	27	71	0	1.16E-8	7.424E-9
27	72	0	3.38E-9	2.1632E-9	27	73	0	6.14E-10	3.9296E-10
27	74	0	5.51E-11	3.5264E-11	27	75	0	5.56966E-12	3.56458E-12
27	76	0	1.71E-13	1.0944E-13	27	77	0	6.90856E-15	4.42148E-15
28	66	0	9.8E-10	6.272E-10	28	67	0	7.41E-9	4.7424E-9
28	68	0	3.52E-8	2.2528E-8	28	69	0	9.39E-8	6.0096E-8
28	70	0	3.23E-7	2.0672E-7	28	71	0	6.75E-7	4.32E-7
28	72	0	7.66E-7	4.9024E-7	28	73	0	3.37E-7	2.1568E-7
28	74	0	1.25E-7	8.0E-8	28	75	0	3.31E-8	2.1184E-8
28	76	0	4.35E-9	2.784E-9	28	77	0	2.59993E-10	1.66396E-10
28	78	0	9.88E-12	6.3232E-12	28	79	0	1.7603E-13	1.12659E-13
29	66	0	9.07E-12	5.8048E-12	29	67	0	2.6E-10	1.664E-10
29	68	0	7.23E-10	4.6272E-10	29	68	1	1.95E-9	1.248E-9
29	69	0	2.47E-8	1.5808E-8	29	70	0	3.76E-8	2.4064E-8
29	70	1	1.33E-7	8.512E-8	29	71	0	1.23E-6	7.872E-7
29	72	0	2.89E-6	1.8496E-6	29	73	0	4.62E-6	2.9568E-6
