Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.39192E-13	1.53083E-13	23	67	0	6.2359E-14	3.99098E-14
24	66	0	9.3776E-10	6.00167E-10	24	67	0	1.80938E-10	1.158E-10
24	68	0	1.31E-11	8.384E-12	24	69	0	1.1893E-12	7.61152E-13
24	70	0	4.19E-14	2.6816E-14	25	66	0	1.26E-7	8.064E-8
25	67	0	5.78E-8	3.6992E-8	25	68	0	1.01E-8	6.464E-9
25	69	0	1.59881E-9	1.02324E-9	25	70	0	1.94E-10	1.2416E-10
25	71	0	1.64E-11	1.0496E-11	25	72	0	7.31857E-13	4.68389E-13
26	66	0	1.9E-6	1.216E-6	26	67	0	1.97E-6	1.2608E-6
26	68	0	7.91E-7	5.0624E-7	26	69	0	3.02E-7	1.9328E-7
26	70	0	8.73999E-8	5.5936E-8	26	71	0	1.78E-8	1.1392E-8
26	72	0	2.86927E-9	1.83633E-9	26	73	0	2.53E-10	1.6192E-10
26	74	0	1.77E-11	1.1328E-11	26	75	0	2.54213E-12	1.62696E-12
26	76	0	3.31E-14	2.1184E-14	27	66	0	3.67E-6	2.3488E-6
27	67	0	8.17E-6	5.2288E-6	27	68	0	7.19E-6	4.6016E-6
27	69	0	6.26E-6	4.0064E-6	27	70	0	4.13E-6	2.6432E-6
27	71	0	1.96E-6	1.2544E-6	27	72	0	7.47E-7	4.7808E-7
27	73	0	1.61E-7	1.0304E-7	27	74	0	2.72E-8	1.7408E-8
27	75	0	3.41746E-9	2.18717E-9	27	76	0	3.04E-10	1.9456E-10
27	77	0	1.31609E-11	8.42295E-12	27	78	0	9.7156E-13	6.21798E-13
28	66	0	9.65999E-7	6.1824E-7	28	67	0	4.61E-6	2.9504E-6
28	68	0	8.62E-6	5.5168E-6	28	69	0	1.635E-5	1.0464E-5
28	70	0	2.331E-5	1.49184E-5	28	71	0	2.432E-5	1.55648E-5
28	72	0	2.092E-5	1.33888E-5	28	73	0	1.061E-5	6.7904E-6
28	74	0	4.2E-6	2.688E-6	28	75	0	1.25E-6	8.0E-7
28	76	0	2.68E-7	1.7152E-7	28	77	0	3.81868E-8	2.44396E-8
28	78	0	3.80903E-9	2.43778E-9	28	79	0	2.25967E-10	1.44619E-10
28	80	0	7.75E-12	4.96E-12	29	66	0	3.12E-8	1.9968E-8
29	67	0	3.36E-7	2.1504E-7	29	68	0	2.5E-7	1.6E-7
29	68	1	1.14E-6	7.296E-7	29	69	0	5.82E-6	3.7248E-6
29	70	0	2.66E-6	1.7024E-6	29	70	1	1.506E-5	9.63839E-6
29	71	0	3.932E-5	2.51648E-5	29	72	0	7.243E-5	4.63552E-5
29	73	0	8.159E-5	5.22176E-5	29	74	0	7.182E-5	4.59648E-5
29	75	0	4.859E-5	3.10976E-5	29	76	0	2.409E-5	1.54176E-5
29	77	0	8.27E-6	5.2928E-6	29	78	0	2.02E-6	1.2928E-6
29	79	0	3.03774E-7	1.94415E-7	29	80	0	2.84E-8	1.8176E-8
29	81	0	1.79E-9	1.1456E-9	29	82	0	6.41E-11	4.1024E-11
30	66	0	1.08E-10	6.912E-11	30	67	0	2.75E-9	1.76E-9
30	68	0	2.65E-8	1.696E-8	30	69	0	2.86E-8	1.8304E-8
30	69	1	2.31E-7	1.4784E-7	30	70	0	1.77E-6	1.1328E-6
30	71	0	9.46999E-7	6.0608E-7	30	71	1	7.66E-6	4.9024E-6
30	72	0	3.414E-5	2.18496E-5	30	73	0	8.352E-5	5.34528E-5
30	74	0	1.5657E-4	1.00205E-4	30	75	0	2.2807E-4	1.45965E-4
30	76	0	2.4789E-4	1.5865E-4	30	77	0	1.9489E-4	1.2473E-4
30	78	0	1.1143E-4	7.13152E-5	30	79	0	4.188E-5	2.68032E-5
30	80	0	1.016E-5	6.5024E-6	30	81	0	1.73E-6	1.1072E-6
30	82	0	1.73E-7	1.1072E-7	30	83	0	1.11E-8	7.104E-9
30	84	0	4.05E-10	2.592E-10	30	85	0	3.01785E-11	1.93142E-11
30	86	0	9.20999E-14	5.8944E-14	31	66	0	3.67E-14	2.3488E-14
31	67	0	2.28E-12	1.4592E-12	31	68	0	5.29E-11	3.3856E-11
31	69	0	1.27E-9	8.128E-10	31	70	0	2.03E-8	1.2992E-8
31	71	0	2.29E-7	1.4656E-7	31	72	1	1.03E-6	6.592E-7
31	72	0	1.03E-6	6.592E-7	31	73	0	1.141E-5	7.3024E-6
31	74	1	2.3245E-5	1.48768E-5	31	74	0	2.3245E-5	1.48768E-5
31	75	0	1.4496E-4	9.27743E-5	31	76	0	3.3505E-4	2.14432E-4
31	77	0	5.7408E-4	3.67411E-4	31	78	0	7.2612E-4	4.64717E-4
31	79	0	6.4339E-4	4.11769E-4	31	80	0	3.8589E-4	2.46969E-4
31	81	0	1.7017E-4	1.08909E-4	31	82	0	4.599E-5	2.94336E-5
31	83	0	8.13E-6	5.2032E-6	31	84	0	8.45E-7	5.408E-7
31	85	0	4.05698E-8	2.59647E-8	31	86	0	1.53E-9	9.79199E-10
31	87	0	5.5124E-11	3.52794E-11	32	68	0	1.02E-14	6.528E-15
32	69	0	6.12E-13	3.9168E-13	32	70	0	2.38E-11	1.5232E-11
32	71	0	3.22E-10	2.0608E-10	32	71	1	3.22E-10	2.0608E-10
32	72	0	1.37E-8	8.76799E-9	32	73	0	1.62E-7	1.0368E-7
32	73	1	2.01E-8	1.2864E-8	32	74	0	1.71E-6	1.0944E-6
32	75	0	9.599991E-7	6.144E-7	32	75	1	1.104E-5	7.0656E-6
32	76	0	6.106E-5	3.90784E-5	32	77	0	2.1439E-4	1.3721E-4
32	77	1	1.614E-5	1.03296E-5	32	78	0	6.342E-4	4.05888E-4
32	79	1	6.3436E-4	4.0599E-4	32	79	0	6.3436E-4	4.0599E-4
