Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	7.58793E-20	4.85627E-20	24	66	0	1.17999E-14	7.55195E-15
24	69	0	3.92061E-18	2.50919E-18	25	66	0	1.13E-11	7.232E-12
25	67	0	5.25E-12	3.36E-12	25	68	0	1.48E-12	9.472E-13
25	69	0	2.00996E-13	1.28637E-13	25	70	0	1.15E-14	7.36E-15
25	72	0	8.03806E-18	5.14436E-18	25	73	0	4.27498E-19	2.73599E-19
26	66	0	4.03E-10	2.5792E-10	26	67	0	6.32E-10	4.0448E-10
26	68	0	6.28E-10	4.0192E-10	26	69	0	3.01E-10	1.9264E-10
26	70	0	6.41E-11	4.1024E-11	26	71	0	1.0E-11	6.4E-12
26	72	0	1.24999E-12	7.99995E-13	26	73	0	4.86996E-14	3.11677E-14
26	75	0	1.2464E-16	7.97698E-17	27	66	0	7.83E-10	5.0112E-10
27	67	0	3.54E-9	2.2656E-9	27	68	0	1.07E-8	6.848E-9
27	69	0	1.62E-8	1.0368E-8	27	70	0	1.18E-8	7.552E-9
27	71	0	6.61E-9	4.2304E-9	27	72	0	3.04E-9	1.9456E-9
27	73	0	4.44E-10	2.8416E-10	27	74	0	4.95E-11	3.168E-11
27	75	0	6.38988E-12	4.08952E-12	27	76	0	2.01E-13	1.2864E-13
27	77	0	2.79146E-15	1.78654E-15	27	78	0	1.02887E-16	6.58478E-17
28	66	0	9.62E-11	6.1568E-11	28	67	0	1.27E-9	8.128E-10
28	68	0	1.09E-8	6.976E-9	28	69	0	4.5E-8	2.88E-8
28	70	0	9.64E-8	6.1696E-8	28	71	0	1.68E-7	1.0752E-7
28	72	0	2.56E-7	1.6384E-7	28	73	0	1.3E-7	8.32E-8
28	74	0	5.09E-8	3.2576E-8	28	75	0	2.43E-8	1.5552E-8
28	76	0	2.89E-9	1.8496E-9	28	77	0	3.17997E-10	2.03518E-10
28	78	0	1.59999E-11	1.02399E-11	28	79	0	2.18462E-13	1.39816E-13
28	81	0	3.8816E-16	2.48422E-16	29	66	0	5.22E-13	3.3408E-13
29	67	0	2.37E-11	1.5168E-11	29	68	0	1.77E-10	1.1328E-10
29	68	1	4.79E-10	3.0656E-10	29	69	0	8.05E-9	5.152E-9
29	70	0	1.09E-8	6.976E-9	29	70	1	3.87E-8	2.4768E-8
29	71	0	2.42E-7	1.5488E-7	29	72	0	1.05E-6	6.72E-7
29	73	0	1.6E-6	1.024E-6	29	74	0	1.93E-6	1.2352E-6
29	75	0	3.13E-6	2.0032E-6	29	76	0	1.31E-6	8.384E-7
29	77	0	5.27E-7	3.3728E-7	29	78	0	9.93E-8	6.3552E-8
29	79	0	1.11998E-8	7.16786E-9	29	80	0	6.37E-10	4.0768E-10
29	81	0	1.98996E-11	1.27358E-11	29	82	0	2.61E-13	1.6704E-13
29	83	0	3.34449E-15	2.14047E-15	30	67	0	1.59E-14	1.0176E-14
30	68	0	1.6E-12	1.024E-12	30	69	0	1.14E-11	7.296E-12
30	69	1	5.56E-11	3.5584E-11	30	70	0	1.39E-9	8.896E-10
30	71	0	3.66E-9	2.3424E-9	30	71	1	1.79E-8	1.1456E-8
30	72	0	2.79E-7	1.7856E-7	30	73	0	1.21E-6	7.744E-7
30	74	0	3.97E-6	2.5408E-6	30	75	0	1.855E-5	1.1872E-5
30	76	0	2.384E-5	1.52576E-5	30	77	0	3.121E-5	1.99744E-5
30	78	0	2.023E-5	1.29472E-5	30	79	0	7.9E-6	5.056E-6
30	80	0	1.66E-6	1.0624E-6	30	81	0	2.02E-7	1.2928E-7
30	82	0	1.08E-8	6.912E-9	30	83	0	3.80997E-10	2.43838E-10
30	84	0	6.85E-12	4.384E-12	30	85	0	8.77748E-14	5.61759E-14
31	69	0	1.88E-14	1.2032E-14	31	70	0	1.45E-12	9.28E-13
31	71	0	8.11E-11	5.1904E-11	31	72	1	1.825E-9	1.168E-9
31	72	0	1.825E-9	1.168E-9	31	73	0	5.22E-8	3.3408E-8
31	74	1	2.585E-7	1.6544E-7	31	74	0	2.585E-7	1.6544E-7
31	75	0	7.06E-6	4.5184E-6	31	76	0	2.552E-5	1.63328E-5
31	77	0	9.427E-5	6.03328E-5	31	78	0	1.7985E-4	1.15104E-4
31	79	0	2.1344E-4	1.36602E-4	31	80	0	1.4878E-4	9.52192E-5
31	81	0	6.552E-5	4.19328E-5	31	82	0	1.365E-5	8.736E-6
31	83	0	1.92E-6	1.2288E-6	31	84	0	1.45E-7	9.28E-8
31	85	0	4.49991E-9	2.87994E-9	31	86	0	1.05E-10	6.72E-11
31	87	0	4.31009E-13	2.75846E-13	31	88	0	9.00263E-15	5.76168E-15
32	72	0	1.67E-12	1.0688E-12	32	73	0	7.28E-11	4.6592E-11
32	73	1	1.49E-11	9.536E-12	32	74	0	3.0E-9	1.92E-9
32	75	0	1.68E-8	1.0752E-8	32	75	1	1.23E-7	7.872E-8
32	76	0	1.64E-6	1.0496E-6	32	77	0	1.614E-5	1.03296E-5
32	77	1	2.2E-6	1.408E-6	32	78	0	1.0042E-4	6.42688E-5
32	79	1	1.6249E-4	1.03994E-4	32	79	0	1.6249E-4	1.03994E-4
32	80	0	6.4613E-4	4.13523E-4	32	81	0	8.8043E-4	5.63475E-4
32	82	0	6.268E-4	4.01152E-4	32	83	0	3.2077E-4	2.05293E-4
32	84	0	9.577E-5	6.12928E-5	32	85	0	1.213E-5	7.7632E-6
32	86	0	1.15E-6	7.36E-7	32	87	0	4.90996E-8	3.14237E-8
32	88	0	1.39999E-9	8.95994E-10	32	89	0	8.87501E-12	5.68001E-12
32	90	0	2.49819E-13	1.59884E-13	32	91	0	1.88991E-14	1.20954E-14
33	74	0	1.56E-13	9.984E-14	33	74	1	4.2E-13	2.688E-13
33	75	0	1.0E-10	6.4E-11	33	76	0	4.27E-9	2.7328E-9
33	77	0	1.68E-7	1.0752E-7	33	78	0	3.09E-6	1.9776E-6
33	79	0	3.069E-5	1.96416E-5	33	80	0	1.812E-4	1.15968E-4
