Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	3.42528E-13	2.19218E-13	23	67	0	2.65823E-14	1.70127E-14
24	66	0	2.59039E-9	1.65785E-9	24	67	0	2.0103E-10	1.28659E-10
24	68	0	1.14032E-11	7.29805E-12	24	69	0	4.56332E-13	2.92052E-13
25	66	0	6.81191E-7	4.35963E-7	25	67	0	1.48042E-7	9.47466E-8
25	68	0	2.26064E-8	1.44681E-8	25	69	0	2.31019E-9	1.47852E-9
25	70	0	1.50042E-10	9.6027E-11	25	71	0	7.04198E-12	4.50687E-12
25	72	0	2.23503E-13	1.43042E-13	25	73	0	1.33573E-14	8.54866E-15
26	66	0	1.4204E-5	9.09055E-6	26	67	0	8.12228E-6	5.19826E-6
26	68	0	3.18089E-6	2.03577E-6	26	69	0	8.76246E-7	5.60798E-7
26	70	0	1.56044E-7	9.98681E-8	26	71	0	2.04057E-8	1.30597E-8
26	72	0	1.69025E-9	1.08176E-9	26	73	0	1.01015E-10	6.46496E-11
26	74	0	4.00112E-12	2.56072E-12	26	75	0	2.37056E-13	1.51716E-13
27	66	0	2.88081E-5	1.84372E-5	27	67	0	3.99212E-5	2.55496E-5
27	68	0	3.71905E-5	2.38019E-5	27	69	0	2.57572E-5	1.64846E-5
27	70	0	1.19133E-5	7.62454E-6	27	71	0	4.12116E-6	2.63754E-6
27	72	0	9.30261E-7	5.95367E-7	27	73	0	1.53043E-7	9.79475E-8
27	74	0	1.69048E-8	1.0819E-8	27	75	0	1.2001E-9	7.68064E-10
27	76	0	5.65159E-11	3.61702E-11	27	77	0	1.67958E-12	1.07493E-12
27	78	0	9.60138E-14	6.14488E-14	28	66	0	6.19174E-6	3.96271E-6
28	67	0	2.07658E-5	1.32901E-5	28	68	0	4.41324E-5	2.82447E-5
28	69	0	7.16101E-5	4.58305E-5	28	70	0	7.91122E-5	5.06318E-5
28	71	0	6.7499E-5	4.31993E-5	28	72	0	3.87309E-5	2.47878E-5
28	73	0	1.66247E-5	1.06398E-5	28	74	0	4.93139E-6	3.15609E-6
28	75	0	9.56269E-7	6.12012E-7	28	76	0	1.28036E-7	8.1943E-8
28	77	0	1.27019E-8	8.12921E-9	28	78	0	7.26108E-10	4.64709E-10
