Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.55635E-17	1.63606E-17	23	67	0	3.87098E-18	2.47743E-18
24	66	0	3.52975E-13	2.25904E-13	24	67	0	3.92962E-14	2.51495E-14
24	69	0	2.92717E-16	1.87339E-16	25	66	0	1.52E-10	9.72801E-11
25	67	0	5.01E-11	3.2064E-11	25	68	0	1.04E-11	6.65601E-12
25	69	0	1.30971E-12	8.38213E-13	25	70	0	9.30001E-14	5.952E-14
25	72	0	2.55635E-16	1.63606E-16	26	66	0	6.6E-9	4.224E-9
26	67	0	5.38E-9	3.4432E-9	26	68	0	3.2E-9	2.048E-9
26	69	0	1.08E-9	6.91201E-10	26	70	0	2.26E-10	1.4464E-10
26	71	0	3.3E-11	2.112E-11	26	72	0	3.52975E-12	2.25904E-12
26	73	0	2.04E-13	1.3056E-13	26	74	0	1.21E-14	7.74401E-15
26	75	0	2.34621E-15	1.50157E-15	27	66	0	1.92E-8	1.2288E-8
27	67	0	4.04E-8	2.5856E-8	27	68	0	5.65E-8	3.616E-8
27	69	0	5.36E-8	3.4304E-8	27	70	0	2.82E-8	1.8048E-8
27	71	0	1.19E-8	7.61601E-9	27	72	0	3.41E-9	2.1824E-9
27	73	0	5.88E-10	3.7632E-10	27	74	0	9.30001E-11	5.952E-11
27	75	0	1.04977E-11	6.7185E-12	27	76	0	6.15E-13	3.936E-13
27	77	0	3.34894E-14	2.14332E-14	28	66	0	7.93001E-9	5.0752E-9
28	67	0	3.69E-8	2.3616E-8	28	68	0	1.29E-7	8.25601E-8
28	69	0	2.81E-7	1.7984E-7	28	70	0	3.85E-7	2.464E-7
28	71	0	3.88E-7	2.4832E-7	28	72	0	3.16E-7	2.0224E-7
28	73	0	1.38E-7	8.83201E-8	28	74	0	6.37E-8	4.0768E-8
28	75	0	1.89E-8	1.2096E-8	28	76	0	3.3E-9	2.112E-9
28	77	0	3.39967E-10	2.17579E-10	28	78	0	2.16E-11	1.3824E-11
28	79	0	1.28036E-12	8.1943E-13	28	80	0	2.61E-14	1.6704E-14
29	66	0	2.24E-10	1.4336E-10	29	67	0	2.81E-9	1.7984E-9
29	68	0	6.80001E-9	4.352E-9	29	68	1	1.59E-8	1.0176E-8
29	69	0	1.28E-7	8.19201E-8	29	70	0	9.71001E-8	6.2144E-8
29	70	1	2.91E-7	1.8624E-7	29	71	0	9.79001E-7	6.2656E-7
29	72	0	1.85E-6	1.184E-6	29	73	0	2.13E-6	1.3632E-6
29	74	0	2.38E-6	1.5232E-6	29	75	0	1.98E-6	1.2672E-6
29	76	0	8.83001E-7	5.6512E-7	29	77	0	2.74E-7	1.7536E-7
29	78	0	4.59E-8	2.9376E-8	29	79	0	5.72872E-9	3.66638E-9
29	80	0	4.45E-10	2.848E-10	29	81	0	2.54E-11	1.6256E-11
29	82	0	8.22001E-13	5.2608E-13	30	66	0	6.42E-13	4.1088E-13
30	67	0	2.07E-11	1.3248E-11	30	68	0	4.72E-10	3.0208E-10
30	69	0	1.26E-9	8.06401E-10	30	69	1	5.39E-9	3.4496E-9
30	70	0	5.37E-8	3.4368E-8	30	71	0	5.87E-8	3.7568E-8
30	71	1	2.5E-7	1.6E-7	30	72	0	1.5E-6	9.60001E-7
30	73	0	3.83E-6	2.4512E-6	30	74	0	1.075E-5	6.88001E-6
30	75	0	2.053E-5	1.31392E-5	30	76	0	2.446E-5	1.56544E-5
30	77	0	1.903E-5	1.21792E-5	30	78	0	9.05001E-6	5.792E-6
30	79	0	2.91E-6	1.8624E-6	30	80	0	6.65001E-7	4.256E-7
30	81	0	1.03E-7	6.592E-8	30	82	0	1.0E-8	6.4E-9
30	83	0	5.68E-10	3.6352E-10	30	84	0	1.82E-11	1.1648E-11
30	85	0	9.98814E-13	6.39241E-13	31	68	0	5.27E-13	3.3728E-13
31	69	0	2.23E-11	1.4272E-11	31	70	0	4.59E-10	2.9376E-10
31	71	0	7.39001E-9	4.7296E-9	31	72	1	4.435E-8	2.8384E-8
31	72	0	4.435E-8	2.8384E-8	31	73	0	5.92E-7	3.7888E-7
31	74	1	1.88E-6	1.2032E-6	31	74	0	1.88E-6	1.2032E-6
31	75	0	1.795E-5	1.1488E-5	31	76	0	4.734E-5	3.02976E-5
31	77	0	9.57601E-5	6.12864E-5	31	78	0	1.0571E-4	6.76545E-5
31	79	0	9.18801E-5	5.88032E-5	31	80	0	5.199E-5	3.32736E-5
