Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
24	69	0	7.25255E-19	4.64163E-19	25	66	0	1.20001E-12	7.68004E-13
25	67	0	5.00003E-13	3.20002E-13	25	68	0	8.37004E-14	5.35683E-14
25	69	0	2.14994E-14	1.37596E-14	25	72	0	1.56155E-17	9.99395E-18
25	73	0	1.07998E-18	6.91185E-19	26	66	0	1.79001E-10	1.14561E-10
26	67	0	1.46001E-10	9.34405E-11	26	68	0	1.30001E-10	8.32004E-11
26	69	0	7.06004E-11	4.51842E-11	26	70	0	2.41001E-11	1.54241E-11
26	71	0	6.60003E-12	4.22402E-12	26	72	0	1.34999E-12	8.63995E-13
26	73	0	6.90993E-14	4.42235E-14	26	75	0	7.18509E-17	4.59846E-17
27	66	0	7.39004E-11	4.72962E-11	27	67	0	2.68001E-10	1.71521E-10
27	68	0	4.31002E-10	2.75841E-10	27	69	0	1.16001E-9	7.42404E-10
27	70	0	8.12004E-10	5.19683E-10	27	71	0	1.24001E-9	7.93604E-10
27	72	0	5.62003E-10	3.59682E-10	27	73	0	1.74001E-10	1.11361E-10
27	74	0	1.68001E-11	1.07521E-11	27	75	0	2.12994E-12	1.36316E-12
27	76	0	1.02001E-13	6.52803E-14	27	77	0	1.15812E-14	7.41199E-15
27	78	0	1.07342E-15	6.86991E-16	28	66	0	4.80003E-11	3.07202E-11
28	67	0	3.02002E-10	1.93281E-10	28	68	0	2.11001E-9	1.35041E-9
28	69	0	9.54005E-9	6.10563E-9	28	70	0	3.12002E-8	1.99681E-8
28	71	0	9.03005E-8	5.77923E-8	28	72	0	2.13001E-7	1.36321E-7
28	73	0	1.43001E-7	9.15205E-8	28	74	0	8.07004E-8	5.16483E-8
28	75	0	2.35001E-8	1.50401E-8	28	76	0	6.67003E-9	4.26882E-9
28	77	0	7.40992E-10	4.74235E-10	28	78	0	9.27994E-11	5.93916E-11
28	79	0	6.71283E-13	4.29621E-13	28	80	0	3.89002E-14	2.48961E-14
29	66	0	7.27004E-14	4.65282E-14	29	67	0	2.37001E-12	1.51681E-12
29	68	0	9.42005E-12	6.02883E-12	29	68	1	2.20001E-11	1.40801E-11
29	69	0	6.60003E-10	4.22402E-10	29	70	0	9.45005E-10	6.04803E-10
29	70	1	2.83001E-9	1.81121E-9	29	71	0	4.88003E-8	3.12322E-8
29	72	0	2.01001E-7	1.28641E-7	29	73	0	6.60003E-7	4.22402E-7
29	74	0	7.49004E-7	4.79363E-7	29	75	0	1.20001E-6	7.68004E-7
29	76	0	7.30004E-7	4.67202E-7	29	77	0	4.81003E-7	3.07842E-7
29	78	0	1.35001E-7	8.64005E-8	29	79	0	1.98994E-8	1.27356E-8
29	80	0	7.74004E-10	4.95363E-10	29	81	0	5.02003E-11	3.21282E-11
29	82	0	8.80005E-13	5.63203E-13	29	83	0	1.96928E-14	1.26034E-14
30	68	0	4.96003E-13	3.17442E-13	30	69	0	4.05002E-12	2.59201E-12
30	69	1	1.72001E-11	1.10081E-11	30	70	0	6.39003E-10	4.08962E-10
30	71	0	2.99002E-9	1.91361E-9	30	71	1	1.27001E-8	8.12804E-9
30	72	0	3.03002E-7	1.93921E-7	30	73	0	1.76001E-6	1.12641E-6
30	74	0	9.20005E-6	5.88803E-6	30	75	0	2.70801E-5	1.73313E-5
30	76	0	8.06904E-5	5.16419E-5	30	77	0	1.09441E-4	7.0042E-5
30	78	0	1.68241E-4	1.07674E-4	30	79	0	5.38503E-5	3.44642E-5
30	80	0	1.21001E-5	7.74404E-6	30	81	0	1.78001E-6	1.13921E-6
30	82	0	1.79001E-7	1.14561E-7	30	83	0	1.25999E-9	8.06392E-10
30	84	0	6.08003E-11	3.89122E-11	30	85	0	3.67688E-13	2.3532E-13
31	70	0	2.17001E-13	1.38881E-13	31	71	0	2.99002E-11	1.91361E-11
31	72	1	5.95003E-10	3.80802E-10	31	72	0	5.95003E-10	3.80802E-10
31	73	0	3.66002E-8	2.34241E-8	31	74	1	1.82001E-7	1.16481E-7
31	74	0	1.82001E-7	1.16481E-7	31	75	0	5.03003E-6	3.21922E-6
31	76	0	2.56801E-5	1.64353E-5	31	77	0	1.62241E-4	1.03834E-4
31	78	0	6.80854E-4	4.35746E-4	31	79	0	7.36684E-4	4.71478E-4
31	80	0	3.38462E-4	2.16616E-4	31	81	0	2.75971E-4	1.76622E-4
31	82	0	5.92403E-5	3.79138E-5	31	83	0	2.42001E-6	1.54881E-6
31	84	0	2.76001E-7	1.76641E-7	31	85	0	1.08997E-8	6.9758E-9
31	86	0	2.07001E-10	1.32481E-10	31	87	0	2.07868E-12	1.33036E-12
31	88	0	2.04737E-14	1.31032E-14	32	72	0	4.41002E-12	2.82241E-12
32	73	0	2.47001E-10	1.58081E-10	32	73	1	5.80003E-11	3.71202E-11
32	74	0	1.72001E-8	1.10081E-8	32	75	0	6.45003E-8	4.12802E-8
32	75	1	4.32002E-7	2.76481E-7	32	76	0	1.26101E-5	8.07044E-6
32	77	0	1.28311E-4	8.21188E-5	32	77	1	1.91701E-5	1.22689E-5
32	78	0	0.00168511	7.58299E-4	32	79	1	0.00163783	0.00104821
32	79	0	0.00163783	0.00104821	32	80	0	0.015279	0.00488929
32	81	0	0.01642	0.00525441	32	82	0	0.0118925	0.00380559
32	83	0	0.00154352	9.87852E-4	32	84	0	0.00102106	6.53475E-4
32	85	0	9.54805E-5	6.11075E-5	32	86	0	1.10701E-5	7.08484E-6
32	87	0	1.32999E-7	8.51191E-8	32	88	0	1.76999E-9	1.13279E-9
32	89	0	1.27847E-11	8.18223E-12	32	90	0	8.99203E-13	5.7549E-13
33	73	0	1.13001E-14	7.23204E-15	33	74	0	4.47002E-13	2.86081E-13
33	74	1	1.04001E-12	6.65603E-13	33	75	0	2.55001E-10	1.63201E-10
33	76	0	1.40001E-8	8.96005E-9	33	77	0	9.09005E-7	5.81763E-7
33	78	0	2.26501E-5	1.44961E-5	33	79	0	1.54871E-4	9.91173E-5
33	80	0	4.99633E-4	3.19765E-4	33	81	0	0.00570332	0.00365012
33	82	0	0.00707886	0.00453047	33	82	1	0.00707886	0.00453047
33	83	0	0.0176583	0.0040614	33	84	1	0.00363287	0.00232504
33	84	0	0.00363287	0.00232504	33	85	0	0.00276737	0.00177112
33	86	0	9.99365E-4	6.39594E-4	33	87	0	7.32304E-5	4.68674E-5
33	88	0	2.33001E-6	1.49121E-6	33	89	0	3.78989E-7	2.42553E-7
33	90	0	1.97278E-8	1.26258E-8	33	91	0	1.27378E-10	8.15219E-11
33	92	0	1.48059E-12	9.47574E-13	33	93	0	4.72821E-14	3.02605E-14
34	75	0	4.14002E-14	2.64961E-14	34	76	0	1.34001E-11	8.57604E-12
34	77	0	1.83001E-10	1.17121E-10	34	77	1	1.23001E-9	7.87204E-10
34	78	0	2.04001E-7	1.30561E-7	34	79	0	4.64002E-6	2.96962E-6
34	79	1	6.94004E-7	4.44162E-7	34	80	0	2.05571E-4	1.31565E-4
34	81	0	7.77304E-5	4.97475E-5	34	81	1	5.20193E-4	3.32923E-4
34	82	0	0.00842384	9.26623E-4	34	83	0	0.0260881	0.00208705
34	83	1	0.00611955	4.89564E-4	34	84	0	0.077845	0.0031138
34	85	0	0.036391	0.00218346	34	85	1	0.036391	0.0116451
34	86	0	0.0500287	0.0160092	34	87	0	0.0143043	0.00457739
34	88	0	0.00263835	0.00168855	34	89	0	9.90225E-4	6.33744E-4
34	90	0	6.15606E-5	3.93988E-5	34	91	0	8.14992E-6	5.21595E-6
34	92	0	1.27999E-7	8.19195E-8	34	93	0	3.02521E-9	1.93613E-9
34	94	0	1.77001E-11	1.13281E-11	34	95	0	1.88785E-13	1.20822E-13
35	77	1	1.02001E-14	6.52803E-15	35	78	0	4.38002E-12	2.80321E-12
35	79	0	1.55001E-10	9.92005E-11	35	79	1	5.19003E-10	3.32162E-10
35	80	0	1.44001E-8	9.21605E-9	35	80	1	4.32002E-8	2.76481E-8
35	81	0	2.82001E-6	1.80481E-6	35	82	0	2.95802E-5	1.89313E-5
35	82	1	1.26801E-5	8.11524E-6	35	83	0	5.27863E-4	3.37832E-4
