Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.05032E-19	1.3122E-19	24	66	0	2.40981E-14	1.54228E-14
24	69	0	2.10819E-18	1.34924E-18	25	66	0	7.19949E-12	4.60767E-12
25	67	0	5.37962E-12	3.44296E-12	25	68	0	6.65953E-13	4.2621E-13
25	69	0	8.02922E-14	5.1387E-14	25	72	0	6.08289E-18	3.89305E-18
25	73	0	6.41071E-19	4.10286E-19	26	66	0	3.75973E-10	2.40623E-10
26	67	0	6.86951E-10	4.39649E-10	26	68	0	3.91972E-10	2.50862E-10
26	69	0	1.21991E-10	7.80745E-11	26	70	0	3.23977E-11	2.07345E-11
26	71	0	4.91965E-12	3.14858E-12	26	72	0	7.14943E-13	4.57564E-13
26	73	0	5.53954E-14	3.54531E-14	26	75	0	1.00027E-16	6.40174E-17
27	66	0	2.8098E-10	1.79827E-10	27	67	0	1.99986E-9	1.27991E-9
27	68	0	2.46983E-9	1.58069E-9	27	69	0	3.24977E-9	2.07985E-9
27	70	0	2.08985E-9	1.33751E-9	27	71	0	1.4799E-9	9.47133E-10
27	72	0	5.79959E-10	3.71174E-10	27	73	0	2.20984E-10	1.4143E-10
27	74	0	2.99979E-11	1.91986E-11	27	75	0	3.80963E-12	2.43816E-12
27	76	0	2.52982E-13	1.61909E-13	27	77	0	6.52643E-15	4.17691E-15
27	78	0	4.27929E-16	2.73875E-16	28	66	0	5.77959E-11	3.69894E-11
28	67	0	9.03936E-10	5.78519E-10	28	68	0	4.1897E-9	2.68141E-9
28	69	0	1.11992E-8	7.16749E-9	28	70	0	2.7798E-8	1.77907E-8
28	71	0	4.34969E-8	2.7838E-8	28	72	0	7.59946E-8	4.86366E-8
28	73	0	7.1295E-8	4.56288E-8	28	74	0	4.57968E-8	2.93099E-8
28	75	0	1.52989E-8	9.79131E-9	28	76	0	5.01965E-9	3.21257E-9
28	77	0	5.63954E-10	3.6093E-10	28	78	0	5.0296E-11	3.21895E-11
28	80	0	1.55989E-14	9.98329E-15	29	66	0	1.4299E-13	9.15135E-14
29	67	0	9.67932E-12	6.19476E-12	29	68	0	3.14978E-11	2.01586E-11
29	68	1	7.35948E-11	4.71007E-11	29	69	0	1.13992E-9	7.29548E-10
29	70	0	1.48989E-9	9.53533E-10	29	70	1	4.45968E-9	2.8542E-9
29	71	0	3.47975E-8	2.22704E-8	29	72	0	1.26991E-7	8.12743E-8
29	73	0	4.70967E-7	3.01419E-7	29	74	0	6.81952E-7	4.36449E-7
29	75	0	1.00993E-6	6.46354E-7	29	76	0	8.27941E-7	5.29883E-7
29	77	0	4.44969E-7	2.8478E-7	29	78	0	1.08992E-7	6.97551E-8
29	80	0	5.24963E-10	3.35976E-10	29	82	0	1.4799E-12	9.47133E-13
29	83	0	7.3133E-15	4.68051E-15	30	68	0	4.73967E-13	3.03339E-13
30	69	0	2.47982E-12	1.58709E-12	30	69	1	1.05993E-11	6.78352E-12
30	70	0	3.02979E-10	1.93906E-10	30	71	0	7.70946E-10	4.93405E-10
30	71	1	3.28977E-9	2.10545E-9	30	72	0	6.09957E-8	3.90372E-8
30	73	0	4.62967E-7	2.96299E-7	30	74	0	2.50982E-6	1.60629E-6
30	75	0	7.66946E-6	4.90845E-6	30	76	0	1.83787E-5	1.17624E-5
30	77	0	3.14378E-5	2.01202E-5	30	78	0	3.56475E-5	2.28144E-5
30	79	0	1.63888E-5	7.37498E-6	30	80	0	2.41983E-6	1.54869E-6
30	82	0	1.07992E-7	6.91151E-8	30	83	0	6.31948E-10	4.04447E-10
30	84	0	1.21991E-8	7.80745E-9	30	85	0	1.54373E-13	9.87986E-14
30	86	0	2.27984E-12	1.4591E-12	31	70	0	1.4699E-13	9.40734E-14
31	71	0	9.38934E-12	6.00918E-12	31	72	1	1.92986E-10	1.23511E-10
31	72	0	1.92986E-10	1.23511E-10	31	73	0	1.20991E-8	7.74345E-9
31	74	1	7.29948E-8	4.67167E-8	31	74	0	7.29948E-8	4.67167E-8
31	75	0	1.92986E-6	1.23511E-6	31	76	0	1.04593E-5	6.69393E-6
31	77	0	4.08171E-5	2.6123E-5	31	78	0	1.02813E-4	6.58001E-5
31	79	0	1.71078E-4	1.88186E-5	31	80	0	1.17062E-4	1.87299E-5
31	81	0	8.17742E-5	2.61678E-5	31	82	0	6.26156E-5	4.0074E-5
31	83	0	1.91986E-6	1.22871E-6	31	84	0	1.10672E-4	7.08302E-5
31	85	0	5.87943E-9	3.76284E-9	31	86	0	3.27977E-7	2.09905E-7
31	87	0	2.54114E-10	1.62633E-10	31	88	0	4.42392E-12	2.83131E-12
32	72	0	3.63974E-13	2.32944E-13	32	73	0	2.37983E-11	1.52309E-11
32	73	1	5.5896E-12	3.57735E-12	32	74	0	1.66988E-9	1.06872E-9
32	75	0	6.80952E-9	4.35809E-9	32	75	1	4.55968E-8	2.91819E-8
32	76	0	1.29991E-6	8.31941E-7	32	77	0	5.95958E-6	3.81413E-6
32	77	1	8.90937E-7	5.702E-7	32	78	0	6.94151E-5	4.44257E-5
32	79	1	1.16247E-4	7.43979E-5	32	79	0	1.16247E-4	7.43979E-5
32	80	0	0.00101818	4.07271E-5	32	81	0	0.00126259	5.05036E-5
32	82	0	0.00126469	5.05876E-5	32	83	0	4.78856E-4	3.06468E-4
32	84	0	1.89947E-4	4.36877E-5	32	85	0	2.12985E-5	1.3631E-5
32	86	0	0.00628666	0.00100586	32	87	0	2.19582E-5	1.40532E-5
