Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	1.03317E-18	6.61232E-19	24	66	0	3.9899E-14	2.55353E-14
24	69	0	5.0096E-18	3.20614E-18	25	66	0	9.39E-12	6.0096E-12
25	67	0	3.25E-12	2.08E-12	25	68	0	7.4E-13	4.736E-13
25	69	0	1.09995E-13	7.03968E-14	25	70	0	1.61E-14	1.0304E-14
25	72	0	2.82246E-17	1.80637E-17	25	73	0	3.59748E-18	2.30239E-18
26	66	0	2.39E-10	1.5296E-10	26	67	0	2.11E-10	1.3504E-10
26	68	0	1.66E-10	1.0624E-10	26	69	0	6.76E-11	4.3264E-11
26	70	0	3.62E-11	2.3168E-11	26	71	0	4.7E-12	3.008E-12
26	72	0	1.08997E-12	6.97582E-13	26	73	0	1.17996E-13	7.55177E-14
26	75	0	2.57311E-16	1.64679E-16	27	66	0	2.18E-10	1.3952E-10
27	67	0	5.83E-10	3.7312E-10	27	68	0	1.05E-9	6.72E-10
27	69	0	1.41E-9	9.024E-10	27	70	0	1.9E-9	1.216E-9
27	71	0	8.87E-10	5.6768E-10	27	72	0	5.72E-10	3.6608E-10
27	73	0	2.26E-10	1.4464E-10	27	74	0	4.02E-11	2.5728E-11
27	75	0	5.64974E-12	3.61584E-12	27	76	0	3.4E-13	2.176E-13
27	77	0	2.14934E-14	1.37558E-14	27	78	0	2.15698E-15	1.38047E-15
27	79	0	3.2269E-16	2.06521E-16	28	66	0	3.06E-11	1.9584E-11
28	67	0	1.94E-10	1.2416E-10	28	68	0	1.03E-9	6.592E-10
28	69	0	3.14E-9	2.0096E-9	28	70	0	1.26E-8	8.064E-9
28	71	0	1.41E-8	9.024E-9	28	72	0	3.04E-8	1.9456E-8
28	73	0	3.06E-8	1.9584E-8	28	74	0	1.98E-8	1.2672E-8
28	75	0	7.55E-9	4.832E-9	28	76	0	1.73E-9	1.1072E-9
28	77	0	7.04979E-10	4.51186E-10	28	78	0	8.32979E-11	5.33106E-11
28	79	0	1.05841E-11	6.77384E-12	28	80	0	1.12E-13	7.168E-14
28	81	0	5.19177E-15	3.32273E-15	29	66	0	1.2E-13	7.68E-14
29	67	0	2.7E-12	1.728E-12	29	68	0	1.08E-11	6.912E-12
29	68	1	2.52E-11	1.6128E-11	29	69	0	3.55E-10	2.272E-10
29	70	0	8.11E-10	5.1904E-10	29	70	1	2.43E-9	1.5552E-9
29	71	0	1.09E-8	6.976E-9	29	72	0	5.34E-8	3.4176E-8
29	73	0	1.63E-7	1.0432E-7	29	74	0	2.56E-7	1.6384E-7
29	75	0	3.23E-7	2.0672E-7	29	76	0	1.96E-7	1.2544E-7
29	77	0	2.94E-7	1.8816E-7	29	78	0	9.5E-8	6.08E-8
29	79	0	9.83942E-9	6.29723E-9	29	80	0	1.38E-9	8.832E-10
29	81	0	1.13995E-10	7.29567E-11	29	82	0	4.04E-12	2.5856E-12
29	83	0	1.44509E-13	9.24858E-14	29	84	0	6.00743E-15	3.84475E-15
30	68	0	1.34E-13	8.576E-14	30	69	0	6.85E-13	4.384E-13
30	69	1	2.92E-12	1.8688E-12	30	70	0	1.13E-10	7.232E-11
30	71	0	1.82E-10	1.1648E-10	30	71	1	7.76E-10	4.9664E-10
30	72	0	1.5E-8	9.6E-9	30	73	0	1.02E-7	6.528E-8
30	74	0	4.85E-7	3.104E-7	30	75	0	1.36E-6	8.704E-7
30	76	0	2.59E-6	1.6576E-6	30	77	0	9.63E-6	6.1632E-6
30	78	0	1.044E-5	6.6816E-6	30	79	0	2.92E-6	1.8688E-6
30	80	0	1.46E-6	9.344E-7	30	81	0	3.43E-7	2.1952E-7
30	82	0	4.53E-8	2.8992E-8	30	83	0	4.73986E-9	3.03351E-9
30	84	0	2.31994E-10	1.48476E-10	30	85	0	2.77805E-12	1.77795E-12
30	86	0	7.03E-14	4.4992E-14	31	70	0	9.55E-14	6.112E-14
31	71	0	3.01E-12	1.9264E-12	31	72	1	6.35E-11	4.064E-11
31	72	0	6.35E-11	4.064E-11	31	73	0	2.93E-9	1.8752E-9
31	74	1	1.725E-8	1.104E-8	31	74	0	1.725E-8	1.104E-8
31	75	0	2.96E-7	1.8944E-7	31	76	0	1.29E-6	8.256E-7
31	77	0	1.44E-5	9.216E-6	31	78	0	3.5E-5	2.24E-5
31	79	0	3.125E-5	2.0E-5	31	80	0	3.833E-5	2.45312E-5
31	81	0	3.15E-5	2.016E-5	31	82	0	1.099E-5	7.0336E-6
31	83	0	4.29E-6	2.7456E-6	31	84	0	6.2E-7	3.968E-7
31	85	0	6.09972E-8	3.90382E-8	31	86	0	2.32E-9	1.4848E-9
31	87	0	1.75301E-11	1.12193E-11	31	88	0	8.07896E-13	5.17053E-13
31	89	0	7.53488E-14	4.82233E-14	32	72	0	1.04E-13	6.656E-14
32	73	0	5.29E-12	3.3856E-12	32	73	1	1.24E-12	7.936E-13
32	74	0	2.82E-10	1.8048E-10	32	75	0	8.17E-10	5.2288E-10
32	75	1	5.47E-9	3.5008E-9	32	76	0	9.36E-8	5.9904E-8
32	77	0	2.22E-6	1.4208E-6	32	77	1	3.32E-7	2.1248E-7
32	78	0	1.875E-5	1.2E-5	32	79	1	1.897E-5	1.21408E-5
32	79	0	1.897E-5	1.21408E-5	32	80	0	1.3672E-4	8.75008E-5
32	81	0	2.6167E-4	1.67469E-4	32	82	0	2.8811E-4	1.8439E-4
32	83	0	2.8783E-4	1.84211E-4	32	84	0	1.5212E-4	9.73568E-5
32	85	0	4.258E-5	2.72512E-5	32	86	0	6.49E-6	4.1536E-6
