Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
25	66	0	3.69001E-12	2.36161E-12	25	67	0	6.81002E-13	4.35841E-13
25	68	0	1.01E-13	6.46401E-14	25	72	0	7.23024E-19	4.62735E-19
26	66	0	2.15E-10	1.376E-10	26	67	0	1.19E-10	7.61602E-11
26	68	0	5.43001E-11	3.47521E-11	26	69	0	1.45E-11	9.28002E-12
26	70	0	4.38001E-12	2.80321E-12	26	71	0	3.53001E-13	2.25921E-13
26	72	0	1.78993E-14	1.14556E-14	26	75	0	6.45772E-18	4.13294E-18
27	66	0	8.53002E-10	5.45921E-10	27	67	0	1.26E-9	8.06402E-10
27	68	0	1.61E-9	1.0304E-9	27	69	0	1.3E-9	8.32002E-10
27	70	0	1.19E-9	7.61602E-10	27	71	0	2.99001E-10	1.9136E-10
27	72	0	4.81001E-11	3.07841E-11	27	73	0	1.38E-11	8.83202E-12
27	74	0	1.42E-12	9.08802E-13	27	75	0	1.15994E-13	7.4236E-14
27	77	0	6.17291E-16	3.95066E-16	28	66	0	2.82001E-10	1.8048E-10
28	67	0	1.07E-9	6.84802E-10	28	68	0	3.50001E-9	2.24E-9
28	69	0	7.54002E-9	4.82561E-9	28	70	0	1.88E-8	1.2032E-8
28	71	0	1.35E-8	8.64002E-9	28	72	0	6.46001E-9	4.13441E-9
28	73	0	5.67001E-9	3.62881E-9	28	74	0	1.83E-9	1.1712E-9
28	75	0	4.79001E-10	3.06561E-10	28	76	0	5.59001E-11	3.57761E-11
28	77	0	1.40994E-11	9.02363E-12	28	78	0	7.33002E-13	4.69121E-13
28	79	0	2.2769E-14	1.45722E-14	29	66	0	6.55001E-12	4.19201E-12
29	67	0	7.08002E-11	4.53121E-11	29	68	0	1.89E-10	1.2096E-10
29	68	1	4.41001E-10	2.82241E-10	29	69	0	3.63001E-9	2.32321E-9
29	70	0	5.79001E-9	3.70561E-9	29	70	1	1.74E-8	1.1136E-8
29	71	0	4.26001E-8	2.72641E-8	29	72	0	5.41001E-8	3.46241E-8
29	73	0	1.31E-7	8.38402E-8	29	74	0	1.23E-7	7.87202E-8
29	75	0	9.68002E-8	6.19521E-8	29	76	0	3.61001E-8	2.31041E-8
29	77	0	2.88001E-8	1.8432E-8	29	78	0	4.81001E-9	3.07841E-9
29	79	0	4.08978E-10	2.61746E-10	29	80	0	2.44001E-11	1.5616E-11
29	81	0	1.02E-12	6.52801E-13	29	82	0	1.77E-14	1.1328E-14
30	67	0	2.74001E-13	1.7536E-13	30	68	0	7.39002E-12	4.72961E-12
30	69	0	2.43001E-11	1.5552E-11	30	69	1	1.04E-10	6.65601E-11
30	70	0	2.28001E-9	1.4592E-9	30	71	0	2.13E-9	1.3632E-9
30	71	1	9.09002E-9	5.81761E-9	30	72	0	3.68001E-8	2.35521E-8
30	73	0	2.28001E-7	1.4592E-7	30	74	0	5.55001E-7	3.55201E-7
30	75	0	1.17E-6	7.48802E-7	30	76	0	1.27E-6	8.12802E-7
30	77	0	2.97001E-6	1.9008E-6	30	78	0	1.51E-6	9.66402E-7
30	79	0	4.03001E-7	2.57921E-7	30	80	0	7.66002E-8	4.90241E-8
30	81	0	1.03E-8	6.59201E-9	30	82	0	6.01001E-10	3.84641E-10
30	83	0	4.55001E-11	2.91201E-11	30	84	0	1.22E-12	7.80802E-13
30	85	0	4.40907E-14	2.8218E-14	31	69	0	2.50001E-13	1.6E-13
31	70	0	1.37E-11	8.76802E-12	31	71	0	2.02E-10	1.2928E-10
31	72	1	9.55002E-10	6.11201E-10	31	72	0	9.55002E-10	6.11201E-10
31	73	0	3.25001E-8	2.08E-8	31	74	1	1.04E-7	6.65601E-8
31	74	0	1.04E-7	6.65601E-8	31	75	0	1.13E-6	7.23202E-7
31	76	0	3.19001E-6	2.0416E-6	31	77	0	1.968E-5	1.25952E-5
31	78	0	2.74601E-5	1.75744E-5	31	79	0	2.096E-5	1.34144E-5
31	80	0	1.189E-5	7.60962E-6	31	81	0	4.94001E-6	3.16161E-6
31	82	0	9.32002E-7	5.96481E-7	31	83	0	2.26001E-7	1.4464E-7
31	84	0	1.96E-8	1.2544E-8	31	85	0	7.91958E-10	5.06853E-10
31	86	0	2.13E-11	1.3632E-11	31	87	0	5.20976E-13	3.33424E-13
31	88	0	1.30871E-14	8.37577E-15	32	71	0	9.58002E-14	6.13121E-14
32	71	1	9.58002E-14	6.13121E-14	32	72	0	5.65001E-12	3.61601E-12
32	73	0	2.38001E-10	1.5232E-10	32	73	1	5.59001E-11	3.57761E-11
32	74	0	5.56001E-9	3.55841E-9	32	75	0	1.11E-8	7.10402E-9
32	75	1	7.41002E-8	4.74241E-8	32	76	0	6.69001E-7	4.28161E-7
32	77	0	9.32002E-6	5.96481E-6	32	77	1	1.39E-6	8.89602E-7
32	78	0	3.81501E-5	2.44161E-5	32	79	1	3.75201E-5	2.40129E-5
32	79	0	3.75201E-5	2.40129E-5	32	80	0	1.1348E-4	7.26274E-5
32	81	0	1.3156E-4	8.41986E-5	32	82	0	7.43802E-5	4.76033E-5
32	83	0	5.45501E-5	3.49121E-5	32	84	0	1.469E-5	9.40162E-6
32	85	0	1.94E-6	1.2416E-6	32	86	0	1.73E-7	1.1072E-7
32	87	0	1.18995E-8	7.61568E-9	32	88	0	3.23988E-10	2.07352E-10
32	89	0	5.17731E-12	3.31348E-12	32	90	0	4.54577E-13	2.90929E-13
33	73	0	1.34E-13	8.57602E-14	33	74	0	2.41001E-12	1.5424E-12
33	74	1	5.63001E-12	3.60321E-12	33	75	0	3.82001E-10	2.44481E-10
33	76	0	9.32002E-9	5.96481E-9	33	77	0	4.34001E-7	2.77761E-7
33	78	0	4.29001E-6	2.74561E-6	33	79	0	2.244E-5	1.43616E-5
33	80	0	8.73202E-5	5.58849E-5	33	81	0	2.58391E-4	1.6537E-4
33	82	0	1.951E-4	1.24864E-4	33	82	1	1.951E-4	1.24864E-4
33	83	0	7.75942E-4	4.96603E-4	33	84	1	2.96726E-4	1.89904E-4
33	84	0	2.96726E-4	1.89904E-4	33	85	0	2.39031E-4	1.5298E-4
33	86	0	6.72501E-5	4.30401E-5	33	87	0	1.498E-5	9.58722E-6
33	88	0	1.38E-6	8.83202E-7	33	89	0	9.2995E-8	5.95168E-8
33	90	0	7.53339E-9	4.82137E-9	33	91	0	3.05581E-11	1.95572E-11
33	92	0	9.89614E-13	6.33353E-13	34	75	0	8.37002E-14	5.35681E-14
34	76	0	6.73001E-12	4.30721E-12	34	77	0	1.28E-10	8.19202E-11
