Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	4.48456E-18	2.87012E-18	23	67	0	7.3375E-19	4.696E-19
24	66	0	4.02992E-13	2.57915E-13	24	67	0	4.87988E-14	3.12313E-14
24	69	0	2.89474E-17	1.85263E-17	25	66	0	9.43992E-11	6.04155E-11
25	67	0	5.30995E-11	3.39837E-11	25	68	0	6.65994E-12	4.26236E-12
25	69	0	8.91963E-13	5.70857E-13	25	70	0	5.77995E-14	3.69917E-14
25	72	0	1.19069E-16	7.62042E-17	25	73	0	1.25249E-17	8.01592E-18
26	66	0	3.94997E-9	2.52798E-9	26	67	0	5.13996E-9	3.28957E-9
26	68	0	2.84998E-9	1.82398E-9	26	69	0	9.56992E-10	6.12475E-10
26	70	0	2.81998E-10	1.80478E-10	26	71	0	5.14996E-11	3.29597E-11
26	72	0	1.06998E-11	6.84786E-12	26	73	0	8.3298E-13	5.33107E-13
26	74	0	3.48997E-14	2.23358E-14	26	75	0	1.10987E-15	7.10314E-16
27	66	0	2.68998E-9	1.72159E-9	27	67	0	1.29999E-8	8.31993E-9
27	68	0	1.51999E-8	9.72792E-9	27	69	0	2.07998E-8	1.33119E-8
27	70	0	1.38999E-8	8.89592E-9	27	71	0	1.13999E-8	7.29594E-9
27	72	0	6.01995E-9	3.85277E-9	27	73	0	2.20998E-9	1.41439E-9
27	74	0	2.43998E-10	1.56159E-10	27	75	0	3.41986E-11	2.18871E-11
27	76	0	3.52997E-12	2.25918E-12	27	77	0	6.13463E-14	3.92616E-14
27	78	0	2.85988E-15	1.83032E-15	28	66	0	4.94996E-10	3.16797E-10
28	67	0	5.02996E-9	3.21917E-9	28	68	0	2.17998E-8	1.39519E-8
28	69	0	5.96995E-8	3.82077E-8	28	70	0	1.45999E-7	9.34392E-8
28	71	0	2.56998E-7	1.64479E-7	28	72	0	5.62995E-7	3.60317E-7
28	73	0	4.94996E-7	3.16797E-7	28	74	0	2.47998E-7	1.58719E-7
