Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	8.64479E-18	5.53266E-18	23	67	0	5.95371E-19	3.81037E-19
24	66	0	1.83991E-13	1.17754E-13	24	67	0	1.04994E-14	6.71962E-15
24	69	0	5.10836E-17	3.26935E-17	25	66	0	6.88E-11	4.4032E-11
25	67	0	1.45E-11	9.28E-12	25	68	0	3.09E-12	1.9776E-12
25	69	0	6.07949E-13	3.89087E-13	25	70	0	6.91E-14	4.4224E-14
25	72	0	2.52296E-16	1.6147E-16	26	66	0	3.62E-9	2.3168E-9
26	67	0	1.89E-9	1.2096E-9	26	68	0	1.4E-9	8.96E-10
26	69	0	6.99E-10	4.4736E-10	26	70	0	2.86E-10	1.8304E-10
26	71	0	4.66E-11	2.9824E-11	26	72	0	5.36975E-12	3.43664E-12
26	73	0	1.51E-13	9.664E-14	26	75	0	4.99074E-16	3.19407E-16
27	66	0	6.26E-9	4.0064E-9	27	67	0	1.01E-8	6.464E-9
27	68	0	1.69E-8	1.0816E-8	27	69	0	2.77E-8	1.7728E-8
27	70	0	2.78E-8	1.7792E-8	27	71	0	1.63E-8	1.0432E-8
27	72	0	4.82E-9	3.0848E-9	27	73	0	4.92E-10	3.1488E-10
27	74	0	6.98E-11	4.4672E-11	27	75	0	5.9395E-12	3.80128E-12
27	76	0	4.17E-13	2.6688E-13	27	77	0	3.02222E-14	1.93422E-14
27	78	0	1.45646E-15	9.32134E-16	28	66	0	2.27E-9	1.4528E-9
28	67	0	8.04E-9	5.1456E-9	28	68	0	3.94E-8	2.5216E-8
28	69	0	1.38E-7	8.832E-8	28	70	0	4.23E-7	2.7072E-7
28	71	0	5.85E-7	3.744E-7	28	72	0	5.76E-7	3.6864E-7
28	73	0	1.45E-7	9.28E-8	28	74	0	7.28E-8	4.6592E-8
28	75	0	1.6E-8	1.024E-8	28	76	0	4.22E-9	2.7008E-9
28	77	0	5.3297E-10	3.41101E-10	28	78	0	3.09985E-11	1.98391E-11
28	79	0	6.5871E-13	4.21574E-13	28	80	0	2.36E-14	1.5104E-14
29	66	0	2.56E-11	1.6384E-11	29	67	0	3.08E-10	1.9712E-10
29	68	0	9.23E-10	5.9072E-10	29	68	1	2.5E-9	1.6E-9
29	69	0	3.63E-8	2.3232E-8	29	70	0	5.2E-8	3.328E-8
29	70	1	1.84E-7	1.1776E-7	29	71	0	9.829999E-7	6.2912E-7
29	72	0	2.09E-6	1.3376E-6	29	73	0	1.64E-6	1.0496E-6
29	74	0	1.92E-6	1.2288E-6	29	75	0	1.42E-6	9.088E-7
29	76	0	9.63E-7	6.1632E-7	29	77	0	4.33E-7	2.7712E-7
29	78	0	6.54E-8	4.1856E-8	29	79	0	7.83934E-9	5.01718E-9
29	80	0	4.96E-10	3.1744E-10	29	81	0	2.14E-11	1.3696E-11
29	82	0	3.78E-13	2.4192E-13	29	83	0	1.87684E-14	1.20118E-14
30	66	0	3.94E-14	2.5216E-14	30	67	0	1.24E-12	7.936E-13
