Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	4.13545E-14	2.64668E-14	23	67	0	7.50488E-15	4.80312E-15
24	66	0	7.9842E-11	5.10989E-11	24	67	0	1.44895E-11	9.27326E-12
24	68	0	1.62966E-12	1.04298E-12	24	69	0	1.40264E-13	8.97687E-14
25	66	0	1.09977E-8	7.03853E-9	25	67	0	4.72901E-9	3.02657E-9
25	68	0	1.26973E-9	8.1263E-10	25	69	0	2.70803E-10	1.73314E-10
25	70	0	4.05915E-11	2.59786E-11	25	71	0	4.64903E-12	2.97538E-12
25	72	0	5.12402E-13	3.27937E-13	26	66	0	1.70964E-7	1.09417E-7
26	67	0	1.65965E-7	1.06218E-7	26	68	0	1.01979E-7	6.52664E-8
26	69	0	5.11893E-8	3.27612E-8	26	70	0	1.81962E-8	1.16456E-8
26	71	0	5.02895E-9	3.21853E-9	26	72	0	9.89281E-10	6.3314E-10
26	73	0	1.19975E-10	7.6784E-11	26	74	0	1.10977E-11	7.10252E-12
26	75	0	1.50098E-12	9.60624E-13	26	76	0	3.15934E-14	2.02198E-14
27	66	0	3.39929E-7	2.17555E-7	27	67	0	7.08852E-7	4.53665E-7
27	68	0	9.578E-7	6.12992E-7	27	69	0	1.06978E-6	6.84657E-7
27	70	0	8.65819E-7	5.54124E-7	27	71	0	5.53884E-7	3.54486E-7
27	72	0	2.56946E-7	1.64446E-7	27	73	0	7.46844E-8	4.7798E-8
27	74	0	1.65965E-8	1.06218E-8	27	75	0	2.89789E-9	1.85465E-9
27	76	0	2.73943E-10	1.75323E-10	27	77	0	1.75976E-11	1.12625E-11
27	78	0	1.8581E-12	1.18919E-12	28	66	0	9.29806E-8	5.95076E-8
28	67	0	4.13914E-7	2.64905E-7	28	68	0	1.18975E-6	7.61441E-7
28	69	0	2.81941E-6	1.80442E-6	28	70	0	4.93897E-6	3.16094E-6
28	71	0	6.93855E-6	4.44067E-6	28	72	0	7.24849E-6	4.63903E-6
28	73	0	4.82899E-6	3.09055E-6	28	74	0	2.49948E-6	1.59967E-6
28	75	0	1.00979E-6	6.46265E-7	28	76	0	2.28952E-7	1.46529E-7
28	77	0	3.39753E-8	2.17442E-8	28	78	0	3.58739E-9	2.29593E-9
28	79	0	1.52685E-10	9.77187E-11	28	80	0	1.05978E-11	6.78258E-12
29	66	0	3.14934E-9	2.01558E-9	29	67	0	3.14934E-8	2.01558E-8
29	68	0	3.57925E-8	2.29072E-8	29	68	1	1.62966E-7	1.04298E-7
29	69	0	1.01979E-6	6.52664E-7	29	70	0	5.70881E-7	3.65364E-7
29	70	1	3.22933E-6	2.06677E-6	29	71	0	1.13576E-5	7.26888E-6
29	72	0	2.53547E-5	1.6227E-5	29	73	0	3.66623E-5	2.34639E-5
29	74	0	4.20612E-5	2.69192E-5	29	75	0	3.78721E-5	2.42381E-5
29	76	0	1.97459E-5	1.26374E-5	29	77	0	6.87856E-6	4.40228E-6
29	78	0	1.72964E-6	1.10697E-6	29	79	0	2.94786E-7	1.88663E-7
29	80	0	3.18933E-8	2.04117E-8	29	81	0	2.32951E-9	1.49089E-9
29	82	0	1.05978E-10	6.78258E-11	29	83	0	7.40136E-12	4.73687E-12
30	66	0	1.14976E-11	7.35846E-12	30	67	0	2.69944E-10	1.72764E-10
30	68	0	3.98917E-9	2.55307E-9	30	69	0	5.12893E-9	3.28251E-9
30	69	1	4.14913E-8	2.65545E-8	30	70	0	3.87919E-7	2.48268E-7
30	71	0	2.78942E-7	1.78523E-7	30	71	1	2.24953E-6	1.4397E-6
30	72	0	1.21375E-5	7.76798E-6	30	73	0	3.72922E-5	2.3867E-5
30	74	0	9.0951E-5	5.82086E-5	30	75	0	1.72394E-4	1.10332E-4
30	76	0	1.96459E-4	1.25734E-4	30	77	0	1.52898E-4	9.78548E-5
30	78	0	8.76517E-5	5.60971E-5	30	79	0	3.55326E-5	2.27409E-5
30	80	0	9.48802E-6	6.07233E-6	30	81	0	1.73964E-6	1.11337E-6
30	82	0	2.03957E-7	1.30533E-7	30	83	0	1.42896E-8	9.14535E-9
30	84	0	6.34867E-10	4.06315E-10	30	85	0	4.36836E-11	2.79575E-11
30	86	0	4.54905E-13	2.91139E-13	31	67	0	2.36951E-13	1.51648E-13
31	68	0	8.40824E-12	5.38128E-12	31	69	0	2.33951E-10	1.49729E-10
31	70	0	4.56905E-9	2.92419E-9	31	71	0	6.88856E-8	4.40868E-8
31	72	1	3.71922E-7	2.3803E-7	31	72	0	3.71922E-7	2.3803E-7
31	73	0	5.08894E-6	3.25692E-6	31	74	1	1.34572E-5	8.6126E-6
31	74	0	1.34572E-5	8.6126E-6	31	75	0	1.06858E-4	6.83889E-5
31	76	0	2.58486E-4	1.65431E-4	31	77	0	4.28741E-4	2.74394E-4
31	78	0	5.30919E-4	3.39788E-4	31	79	0	4.84349E-4	3.09983E-4
31	80	0	3.04236E-4	1.94711E-4	31	81	0	1.34012E-4	8.57677E-5
31	82	0	3.95517E-5	2.53131E-5	31	83	0	7.1885E-6	4.60064E-6
31	84	0	8.45823E-7	5.41327E-7	31	85	0	8.43387E-8	5.39768E-8
31	86	0	4.22912E-9	2.70663E-9	31	87	0	1.94609E-10	1.2455E-10
32	69	0	1.17975E-13	7.55042E-14	32	70	0	5.54884E-12	3.55126E-12
32	71	0	9.99791E-11	6.39866E-11	32	71	1	9.99791E-11	6.39866E-11
32	72	0	5.11893E-9	3.27612E-9	32	73	0	7.55842E-8	4.83739E-8
32	73	1	9.34805E-9	5.98275E-9	32	74	0	9.917929E-7	6.34747E-7
32	75	0	6.92855E-7	4.43427E-7	32	75	1	7.96834E-6	5.09974E-6
32	76	0	4.60504E-5	2.94722E-5	32	77	0	1.53208E-4	9.80531E-5
32	77	1	1.15276E-5	7.37766E-6	32	78	0	4.34359E-4	2.7799E-4
32	79	1	4.2909E-4	2.74618E-4	32	79	0	4.2909E-4	2.74618E-4
32	80	0	0.00119714	7.6617E-4	32	81	0	0.00119904	7.67385E-4
32	82	0	8.42344E-4	5.391E-4	32	83	0	3.8101E-4	2.43847E-4
32	84	0	1.14016E-4	7.29704E-5	32	85	0	2.8814E-5	1.8441E-5
32	86	0	3.79921E-6	2.43149E-6	32	87	0	3.75727E-7	2.40465E-7
32	88	0	2.31952E-8	1.48449E-8	32	89	0	8.79882E-10	5.63124E-10
32	90	0	1.29773E-10	8.30549E-11	33	71	0	5.7488E-14	3.67923E-14
33	72	0	3.56925E-12	2.28432E-12	33	73	0	1.4297E-10	9.15009E-11
33	74	0	7.14851E-10	4.57504E-10	33	74	1	3.25932E-9	2.08596E-9
33	75	0	7.98833E-8	5.11253E-8	33	76	0	9.85794E-7	6.30908E-7
33	77	0	8.02832E-6	5.13813E-6	33	78	0	4.71702E-5	3.01889E-5
33	79	0	2.07507E-4	1.32804E-4	33	80	0	6.48025E-4	4.14736E-4
33	81	0	0.00143162	9.16238E-4	33	82	0	0.00113422	7.25903E-4
33	82	1	0.00113451	7.26088E-4	33	83	0	0.00240294	0.00153788
33	84	1	8.629E-4	5.52256E-4	33	84	0	8.629E-4	5.52256E-4
33	85	0	0.0010523	6.73472E-4	33	86	0	3.49737E-4	2.23832E-4
33	87	0	8.71318E-5	5.57644E-5	33	88	0	1.40771E-5	9.00932E-6
33	89	0	1.69877E-6	1.08721E-6	33	90	0	2.5055E-7	1.60352E-7
33	91	0	3.34355E-9	2.13987E-9	33	92	0	3.00195E-10	1.92125E-10
34	73	0	2.06957E-14	1.32452E-14	34	74	0	1.57967E-12	1.01099E-12
34	75	0	7.51843E-11	4.8118E-11	34	76	0	2.22953E-9	1.4269E-9
34	77	0	3.44928E-9	2.20754E-9	34	77	1	3.96917E-8	2.54027E-8
34	78	0	5.93876E-7	3.80081E-7	34	79	0	5.7288E-6	3.66643E-6
34	79	1	4.3091E-7	2.75782E-7	34	80	0	4.53105E-5	2.89987E-5
34	81	0	1.84262E-5	1.17927E-5	34	81	1	2.11866E-4	1.35594E-4
34	82	0	8.37635E-4	5.36086E-4	34	83	0	0.00182147	0.00116574
34	83	1	2.25143E-4	1.44092E-4	34	84	0	0.00328939	0.00210521
34	85	0	0.00234695	0.00150205	34	85	1	0.00233213	0.00149257
34	86	0	0.00369451	0.00236449	34	87	0	0.00220293	0.00140988
34	88	0	8.89874E-4	5.6952E-4	34	89	0	2.61665E-4	1.67466E-4
34	90	0	4.85091E-5	3.10459E-5	34	91	0	6.45531E-6	4.1314E-6
34	92	0	5.79579E-7	3.7093E-7	34	93	0	1.06362E-8	6.80718E-9
34	94	0	1.31972E-9	8.44624E-10	34	95	0	1.89378E-10	1.21202E-10
34	96	0	7.21849E-13	4.61984E-13	35	77	0	3.24932E-12	2.07957E-12
35	77	1	1.99958E-11	1.27973E-11	35	78	0	7.73838E-10	4.95257E-10
35	79	0	2.74943E-9	1.75963E-9	35	79	1	1.68965E-8	1.08137E-8
35	80	0	5.35888E-8	3.42968E-8	35	80	1	3.03937E-7	1.94519E-7
35	81	0	4.41908E-6	2.82821E-6	35	82	0	3.20633E-5	2.05205E-5
35	82	1	7.03853E-6	4.50466E-6	35	83	0	2.31692E-4	1.48283E-4
35	84	0	1.98968E-4	1.2734E-4	35	84	1	7.05423E-4	4.51471E-4
35	85	0	0.00285095	0.00182461	35	86	0	0.00258172	0.0016523
35	86	1	0.00258481	0.00165428	35	87	0	0.00691246	0.00442397
35	88	0	0.00661637	0.00423448	35	89	0	0.00450032	0.00288021
35	90	0	0.00202969	0.001299	35	91	0	6.80148E-4	4.35295E-4
35	92	0	1.54168E-4	9.86674E-5	35	93	0	2.05351E-5	1.31424E-5
35	94	0	2.32951E-6	1.49089E-6	35	95	0	3.65627E-7	2.34001E-7
35	96	0	8.28827E-9	5.30449E-9	35	97	0	4.19238E-10	2.68312E-10
36	78	0	9.74797E-14	6.2387E-14	36	79	1	3.08936E-12	1.97719E-12
36	79	0	3.08936E-12	1.97719E-12	36	80	0	2.8594E-10	1.83002E-10
36	81	0	8.27827E-9	5.29809E-9	36	81	1	6.2287E-10	3.98637E-10
36	82	0	2.00958E-7	1.28613E-7	36	83	0	2.71943E-6	1.74044E-6
36	83	1	3.3593E-7	2.14995E-7	36	84	0	2.99138E-5	1.91448E-5
36	85	0	2.01428E-4	1.28914E-4	36	85	1	2.48948E-5	1.59327E-5
36	86	0	9.80065E-4	6.27242E-4	36	87	0	0.00288515	0.00184649
36	88	0	0.00627936	0.00282571	36	89	0	0.0098292	0.00314534
36	90	0	0.0101941	0.00326211	36	91	0	0.00814964	0.00521577
36	92	0	0.00443471	0.00283822	36	93	0	0.00145073	9.28465E-4
