Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	3.0829E-14	1.97306E-14	23	67	0	2.41889E-15	1.54809E-15
23	68	0	1.30905E-16	8.3779E-17	24	66	0	3.24969E-10	2.0798E-10
24	67	0	2.54976E-11	1.63184E-11	24	68	0	1.37987E-12	8.83116E-13
24	69	0	2.74141E-14	1.7545E-14	25	66	0	8.48E-8	5.4272E-8
25	67	0	1.87E-8	1.1968E-8	25	68	0	2.97E-9	1.9008E-9
25	69	0	2.88973E-10	1.84942E-10	25	70	0	2.22E-11	1.4208E-11
25	71	0	9.98E-13	6.3872E-13	25	72	0	2.52324E-14	1.61487E-14
25	73	0	1.3375E-15	8.56003E-16	26	66	0	1.53E-6	9.792E-7
26	67	0	8.82E-7	5.6448E-7	26	68	0	3.89E-7	2.4896E-7
26	69	0	1.08E-7	6.912E-8	26	70	0	2.35E-8	1.504E-8
26	71	0	3.12E-9	1.9968E-9	26	72	0	2.65975E-10	1.70224E-10
26	73	0	1.40987E-11	9.02314E-12	26	74	0	4.96E-13	3.1744E-13
26	75	0	1.47979E-14	9.47067E-15	27	66	0	2.42E-6	1.5488E-6
27	67	0	3.34E-6	2.1376E-6	27	68	0	3.74E-6	2.3936E-6
27	69	0	2.72E-6	1.7408E-6	27	70	0	1.57E-6	1.0048E-6
27	71	0	5.85E-7	3.744E-7	27	72	0	1.43E-7	9.152E-8
27	73	0	2.28E-8	1.4592E-8	27	74	0	2.46E-9	1.5744E-9
27	75	0	1.55985E-10	9.98305E-11	27	76	0	5.99E-12	3.8336E-12
27	77	0	1.40391E-13	8.98499E-14	27	78	0	7.07644E-15	4.52892E-15
28	66	0	3.58E-7	2.2912E-7	28	67	0	1.21E-6	7.744E-7
28	68	0	3.29E-6	2.1056E-6	28	69	0	5.84E-6	3.7376E-6
28	70	0	8.14E-6	5.2096E-6	28	71	0	7.77E-6	4.9728E-6
28	72	0	5.06E-6	3.2384E-6	28	73	0	2.28E-6	1.4592E-6
28	74	0	7.16E-7	4.5824E-7	28	75	0	1.39E-7	8.896E-8
