Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	5.17176E-19	3.30993E-19	24	66	0	2.44989E-14	1.56793E-14
24	69	0	1.01806E-17	6.51557E-18	25	66	0	9.66976E-12	6.18864E-12
25	67	0	5.57986E-12	3.57111E-12	25	68	0	9.38976E-13	6.00945E-13
25	69	0	1.58986E-13	1.01751E-13	25	70	0	1.56996E-14	1.00477E-14
25	72	0	8.21149E-17	5.25535E-17	26	66	0	8.1598E-10	5.22227E-10
26	67	0	1.03997E-9	6.65583E-10	26	68	0	7.40981E-10	4.74228E-10
26	69	0	2.82993E-10	1.81115E-10	26	70	0	1.23997E-10	7.9358E-11
26	71	0	3.25992E-11	2.08635E-11	26	72	0	3.88982E-12	2.48948E-12
26	73	0	2.21994E-13	1.42076E-13	26	75	0	6.97914E-16	4.46665E-16
27	66	0	1.13997E-9	7.29582E-10	27	67	0	5.26987E-9	3.37272E-9
27	68	0	7.69981E-9	4.92788E-9	27	69	0	1.13997E-8	7.29582E-9
27	70	0	1.11997E-8	7.16782E-9	27	71	0	1.25997E-8	8.0638E-9
27	72	0	3.51991E-9	2.25274E-9	27	73	0	8.94978E-10	5.72786E-10
27	74	0	8.43979E-11	5.40146E-11	27	75	0	1.0899E-11	6.97538E-12
27	76	0	4.0199E-13	2.57274E-13	27	77	0	1.47826E-14	9.46087E-15
27	78	0	6.20611E-16	3.97191E-16	28	66	0	5.32987E-10	3.41111E-10
28	67	0	4.73988E-9	3.03352E-9	28	68	0	2.42994E-8	1.55516E-8
28	69	0	6.73983E-8	4.31349E-8	28	70	0	2.42994E-7	1.55516E-7
28	71	0	5.69986E-7	3.64791E-7	28	72	0	6.46984E-7	4.1407E-7
28	73	0	3.70991E-7	2.37434E-7	28	74	0	1.50996E-7	9.66376E-8
28	75	0	4.60988E-8	2.95033E-8	28	76	0	7.37981E-9	4.72308E-9
28	77	0	5.12972E-10	3.28302E-10	28	78	0	2.93986E-11	1.88151E-11
28	79	0	4.57806E-13	2.92996E-13	29	66	0	3.9199E-12	2.50874E-12
29	67	0	1.39996E-10	8.95978E-11	29	68	0	4.40989E-10	2.82233E-10
29	68	1	1.02997E-9	6.59183E-10	29	69	0	1.44996E-8	9.27977E-9
29	70	0	2.48994E-8	1.59356E-8	29	70	1	7.47981E-8	4.78708E-8
29	71	0	8.21979E-7	5.26067E-7	29	72	0	1.80995E-6	1.15837E-6
29	73	0	3.8999E-6	2.49594E-6	29	74	0	3.35992E-6	2.15035E-6
29	75	0	4.20989E-6	2.69433E-6	29	76	0	1.48996E-6	9.53576E-7
29	77	0	4.65988E-7	2.98233E-7	29	78	0	6.54984E-8	4.19189E-8
29	79	0	7.14936E-9	4.57559E-9	29	80	0	2.62993E-10	1.68316E-10
29	81	0	1.16997E-11	7.48781E-12	29	82	0	2.88993E-13	1.84955E-13
29	83	0	7.40571E-15	4.73966E-15	30	67	0	4.94988E-13	3.16792E-13
30	68	0	2.21994E-11	1.42076E-11	30	69	0	8.92978E-11	5.71506E-11
30	69	1	3.8099E-10	2.43834E-10	30	70	0	1.26997E-8	8.1278E-9
30	71	0	4.0299E-8	2.57914E-8	30	71	1	1.71996E-7	1.10077E-7
30	72	0	1.67996E-6	1.07517E-6	30	73	0	6.85983E-6	4.39029E-6
30	74	0	2.09295E-5	1.33949E-5	30	75	0	5.15087E-5	3.29656E-5
30	76	0	6.79883E-5	4.35125E-5	30	77	0	4.69288E-5	3.00344E-5
30	78	0	2.83293E-5	1.81307E-5	30	79	0	7.57981E-6	4.85108E-6
30	80	0	1.29997E-6	8.31979E-7	30	81	0	1.47996E-7	9.47176E-8
30	82	0	1.75996E-8	1.12637E-8	30	83	0	2.56986E-10	1.64471E-10
30	84	0	1.52996E-11	9.79175E-12	30	85	0	2.25382E-13	1.44244E-13
31	69	0	3.50991E-13	2.24634E-13	31	70	0	2.19994E-11	1.40796E-11
31	71	0	1.54996E-9	9.91975E-10	31	72	1	1.33497E-8	8.54379E-9
31	72	0	1.33497E-8	8.54379E-9	31	73	0	4.21989E-7	2.70073E-7
31	74	1	1.27997E-6	8.19179E-7	31	74	0	1.27997E-6	8.19179E-7
31	75	0	2.24394E-5	1.43612E-5	31	76	0	5.45286E-5	3.48983E-5
31	77	0	1.37927E-4	8.8273E-5	31	78	0	1.70546E-4	1.09149E-4
31	79	0	1.88415E-4	1.20586E-4	31	80	0	7.52381E-5	4.81524E-5
31	81	0	3.8389E-5	2.4569E-5	31	82	0	1.13297E-5	7.25102E-6
31	83	0	7.8098E-7	4.99827E-7	31	84	0	1.18997E-7	7.61581E-8
31	85	0	3.51969E-9	2.2526E-9	31	86	0	1.21997E-10	7.8078E-11
31	87	0	1.03449E-12	6.62076E-13	31	88	0	2.23758E-14	1.43205E-14
32	71	0	6.11985E-13	3.9167E-13	32	71	1	6.11985E-13	3.9167E-13
32	72	0	9.24977E-11	5.91985E-11	32	73	0	2.72993E-9	1.74716E-9
32	73	1	6.39984E-10	4.0959E-10	32	74	0	8.48979E-8	5.43346E-8
32	75	0	2.06995E-7	1.32477E-7	32	75	1	1.38997E-6	8.89578E-7
32	76	0	1.43896E-5	9.20937E-6	32	77	0	6.35684E-5	4.06838E-5
32	77	1	9.49976E-6	6.07985E-6	32	78	0	3.27492E-4	2.09595E-4
32	79	1	5.70241E-4	3.64954E-4	32	79	0	5.70241E-4	3.64954E-4
32	80	0	0.00180869	0.00115756	32	81	0	0.00134454	8.60503E-4
32	82	0	8.19329E-4	5.24371E-4	32	83	0	2.47504E-4	1.58402E-4
32	84	0	1.72596E-4	1.10461E-4	32	85	0	1.31697E-5	8.42859E-6
32	86	0	2.17995E-6	1.39516E-6	32	87	0	3.58981E-8	2.29748E-8
32	88	0	1.05995E-9	6.78369E-10	32	89	0	1.00525E-11	6.43362E-12
32	90	0	2.39315E-12	1.53161E-12	33	73	0	5.69986E-13	3.64791E-13
33	74	0	1.01997E-11	6.52784E-12	33	74	1	2.38994E-11	1.52956E-11
33	75	0	2.78993E-9	1.78556E-9	33	76	0	5.55986E-8	3.55831E-8
33	77	0	1.18997E-6	7.61581E-7	33	78	0	1.15797E-5	7.41101E-6
33	79	0	9.52376E-5	6.09521E-5	33	80	0	4.1792E-4	2.67468E-4
33	81	0	0.00204937	0.0013116	33	82	0	0.0015874	0.00101594
33	82	1	0.0015874	0.00101594	33	83	0	0.00456856	0.00292388
33	84	1	7.78315E-4	4.98122E-4	33	84	0	7.78315E-4	4.98122E-4
33	85	0	0.00105135	6.72866E-4	33	86	0	4.27509E-4	2.73606E-4
33	87	0	3.26192E-5	2.08763E-5	33	88	0	2.44994E-6	1.56796E-6
33	89	0	1.56986E-7	1.00471E-7	33	90	0	2.73773E-8	1.75215E-8
33	92	0	1.82384E-12	1.16726E-12	33	93	0	3.45025E-12	2.20816E-12
34	75	0	4.95988E-13	3.17432E-13	34	76	0	4.27989E-11	2.73913E-11
34	77	0	2.74993E-10	1.75996E-10	34	77	1	1.83995E-9	1.17757E-9
34	78	0	9.63976E-8	6.16945E-8	34	79	0	2.61993E-6	1.67676E-6
34	79	1	3.9199E-7	2.50874E-7	34	80	0	3.34392E-5	1.07005E-5
34	81	0	3.19992E-5	3.51991E-6	34	81	1	2.13995E-4	2.35394E-5
34	82	0	0.00185137	1.11082E-4	34	83	0	0.00401271	2.40763E-4
34	83	1	9.39386E-4	3.75755E-5	34	84	0	0.0123845	0.00557304
34	85	0	0.00588121	0.00376398	34	85	1	0.00588121	0.00376398
34	86	0	0.0080084	0.00512538	34	87	0	0.00328442	0.00210203
34	88	0	0.00109169	6.98683E-4	34	89	0	1.71426E-4	1.09712E-4
34	90	0	5.75412E-5	3.68264E-5	34	92	0	8.6396E-8	5.52934E-8
34	93	0	1.19727E-7	7.66254E-8	34	94	0	2.15995E-11	1.38237E-11
34	95	0	1.32583E-13	8.48533E-14	35	77	0	1.82995E-14	1.17117E-14
35	77	1	6.12985E-14	3.9231E-14	35	78	0	9.02977E-12	5.77905E-12
35	79	0	3.06992E-10	1.96475E-10	35	79	1	1.02997E-9	6.59183E-10
35	80	0	2.44994E-8	1.56796E-8	35	80	1	7.33982E-8	4.69748E-8
35	81	0	1.52996E-6	9.79175E-7	35	82	0	5.78985E-6	4.63188E-7
35	82	1	2.47994E-6	1.58716E-6	35	83	0	3.66181E-4	2.34356E-4
35	84	0	7.9967E-4	5.11789E-4	35	84	1	0.0014219	9.10019E-4
35	85	0	0.00886652	0.00567457	35	86	0	0.00689851	0.00441504
35	86	1	0.00689851	0.00441504	35	87	0	0.0172587	3.45173E-4
35	88	0	0.0117232	3.28249E-4	35	89	0	0.00599287	3.59572E-4
35	90	0	0.00220724	3.53159E-4	35	91	0	4.75408E-4	1.09344E-4
35	92	0	5.75186E-5	3.68119E-5	35	93	0	8.29582E-5	5.30932E-5
35	94	0	1.73996E-7	1.11357E-7	35	95	0	2.07049E-9	1.32512E-9
35	96	0	8.96977E-11	5.74066E-11	35	97	0	2.5848E-12	1.65427E-12
35	98	0	1.8365E-12	1.17536E-12	36	79	1	2.87493E-14	1.83995E-14
36	79	0	2.87493E-14	1.83995E-14	36	80	0	8.72978E-12	5.58706E-12
36	81	0	7.04982E-10	4.51189E-10	36	81	1	1.04997E-10	6.71983E-11
36	82	0	2.39994E-8	1.53596E-8	36	83	0	1.26997E-6	8.1278E-7
36	83	1	2.96993E-7	1.90075E-7	36	84	0	3.53391E-5	2.2617E-5
36	85	0	9.55756E-4	2.19824E-4	36	85	1	2.17745E-4	3.48391E-5
36	86	0	0.00569313	2.27725E-4	36	87	0	0.018585	5.20381E-4
36	88	0	0.038351	7.6702E-4	36	89	0	0.0464604	9.29207E-4
36	90	0	0.039479	7.89581E-4	36	91	0	0.019116	3.82321E-4
36	92	0	0.0075074	2.10207E-4	36	93	0	0.00148773	5.95093E-5
36	94	0	2.60293E-4	1.66588E-4	36	95	0	3.18785E-6	2.04022E-6
36	96	0	1.59996E-6	1.02397E-6	36	97	0	8.96952E-8	5.74049E-8
36	98	0	8.6996E-8	5.56774E-8	36	99	0	1.04745E-11	6.70367E-12
36	100	0	2.80993E-13	1.79835E-13	37	83	0	1.99995E-10	1.27997E-10
37	84	0	6.42984E-10	4.1151E-10	37	85	0	6.19984E-7	3.9679E-7
37	86	1	4.49989E-6	2.87993E-6	37	86	0	4.49989E-6	2.87993E-6
37	87	0	7.49881E-4	1.19981E-4	37	88	0	0.00340948	0.00218207
37	89	0	0.00999751	0.0031992	37	90	0	0.00442241	0.00283034
37	90	1	0.0188394	0.00602862	37	91	0	0.0341793	0.0109374
37	92	0	0.0292591	0.0093629	37	93	0	0.0184443	0.00829993
37	94	0	0.00589801	0.00377473	37	95	0	0.00214167	0.00137067
37	96	0	3.13462E-4	2.00616E-4	37	97	0	8.1478E-5	5.21459E-5
37	98	0	1.94015E-4	1.2417E-4	37	99	0	1.63576E-7	1.04688E-7
37	100	0	7.26982E-9	4.65268E-9	37	101	0	6.45478E-11	4.13106E-11
37	102	0	2.01593E-12	1.2902E-12	37	103	0	2.11799E-13	1.35551E-13
38	84	0	6.73983E-13	4.31349E-13	38	85	1	4.85988E-11	3.11032E-11
38	85	0	4.85988E-11	3.11032E-11	38	86	0	7.8498E-9	5.02387E-9
38	87	0	2.88993E-7	1.84955E-7	38	87	1	6.76983E-8	4.33269E-8
38	88	0	1.08397E-5	6.93743E-6	38	89	0	0.00109155	1.74648E-4
38	90	0	0.00335699	2.68559E-4	38	91	0	0.0111141	4.44565E-4
38	92	0	0.0268057	5.36114E-4	38	93	0	0.0444592	0.0142269
38	94	0	0.0484063	0.01549	38	95	0	0.0326718	0.010455
38	96	0	0.0179867	0.00575574	38	97	0	0.00642236	2.56894E-4
38	98	0	0.0022006	0.00140839	38	99	0	2.5185E-4	1.61184E-4
38	100	0	3.38891E-5	2.16891E-5	38	101	0	2.23988E-6	1.43352E-6
38	102	0	9.54956E-8	6.11172E-8	38	103	0	7.34965E-9	4.70377E-9
39	87	0	1.33997E-11	8.57578E-12	39	88	0	1.04997E-9	6.71983E-10
39	89	0	1.14997E-8	7.35982E-9	39	89	1	4.88988E-8	3.12952E-8
39	90	1	7.04982E-7	4.51189E-7	39	90	0	7.04982E-7	4.51189E-7
39	91	1	1.41696E-5	9.06857E-6	39	91	0	1.41696E-5	9.06857E-6
39	92	0	0.00160146	1.76161E-4	39	93	1	0.00249665	0.00159786
39	93	0	0.00249665	0.00159786	39	94	0	0.0131005	0.00419216
39	95	0	0.0253784	0.0081211	39	96	0	0.00276613	0.00177032
39	96	1	0.0249256	0.0079762	39	97	1	0.0128184	0.00820377
39	97	0	0.0128184	0.00820377	39	98	0	0.00648463	0.00415016
39	98	1	0.00648463	0.00415016	39	99	0	0.00709535	2.83814E-4
39	100	0	0.00131373	8.40785E-4	39	101	0	5.33047E-4	3.4115E-4
39	102	0	5.28687E-5	3.3836E-5	39	103	0	5.09252E-6	3.25921E-6
39	104	0	1.45996E-10	9.34377E-11	39	105	0	1.64828E-12	1.0549E-12
39	106	0	4.66676E-16	2.98672E-16	39	107	0	2.30179E-16	1.47315E-16
39	109	0	2.46683E-14	1.57877E-14	40	88	0	1.78996E-14	1.14557E-14
40	89	0	2.68993E-12	1.72156E-12	40	90	1	1.50996E-10	9.66376E-11
40	90	0	1.50996E-10	9.66376E-11	40	91	0	1.55996E-8	9.98375E-9
40	92	0	6.56984E-7	4.20469E-7	40	93	0	1.21097E-5	7.75021E-6
40	94	0	0.00109151	1.74642E-4	40	95	0	0.00343868	2.75095E-4
40	96	0	0.0107435	3.00819E-4	40	97	0	0.0220594	4.41188E-4
40	98	0	0.0343934	0.015477	40	99	0	0.0330316	0.0105701
40	100	0	0.0313373	6.26746E-4	40	101	0	0.0133646	0.00427666
40	102	0	0.00611212	0.00391175	40	103	0	0.00135199	8.65271E-4
40	104	0	1.77296E-4	1.13469E-4	40	105	0	1.83695E-5	1.17565E-5
40	106	0	7.09982E-9	4.54389E-9	40	107	0	2.56527E-9	1.64177E-9
40	108	0	5.36987E-12	3.43671E-12	40	109	0	8.56018E-10	5.47851E-10
40	110	0	3.15992E-12	2.02235E-12	40	111	0	1.36739E-14	8.75132E-15
41	91	0	1.65996E-13	1.06237E-13	41	92	0	1.80995E-11	1.15837E-11
41	93	0	1.28997E-9	8.25579E-10	41	93	1	3.02992E-10	1.93915E-10
41	94	0	3.04992E-8	1.95195E-8	41	94	1	2.11995E-8	1.35677E-8
41	95	0	1.33997E-6	8.57578E-7	41	95	1	3.14992E-7	2.01595E-7
41	96	0	5.58486E-5	3.57431E-5	41	97	0	7.63281E-4	1.22125E-4
41	97	1	1.85615E-4	1.18794E-4	41	98	0	0.00151658	9.70612E-4
41	98	1	5.05807E-4	3.23717E-4	41	99	0	6.30234E-4	4.0335E-4
41	99	1	0.00724236	3.62118E-5	41	100	0	0.00461005	0.00295043
41	100	1	0.00461005	0.00295043	41	101	0	0.0152199	6.08794E-4
41	102	1	0.00495031	0.0031682	41	102	0	0.00495031	0.0031682
41	103	0	0.00640629	0.00410003	41	104	1	7.91235E-4	5.0639E-4
41	104	0	7.91235E-4	5.0639E-4	41	105	0	6.45284E-4	4.12982E-4
41	106	0	3.8339E-5	2.4537E-5	41	107	0	8.78721E-6	5.62382E-6
41	108	0	8.1398E-7	5.20947E-7	41	109	0	5.93129E-7	3.79603E-7
41	110	0	1.23997E-8	7.9358E-9	41	111	0	2.1354E-10	1.36666E-10
41	112	0	1.99904E-13	1.27939E-13	41	113	0	8.51348E-15	5.44863E-15
42	93	1	9.99975E-15	6.39984E-15	42	93	0	9.99975E-15	6.39984E-15
42	94	0	3.13992E-12	2.00955E-12	42	95	0	2.59993E-10	1.66396E-10
42	96	0	1.59996E-8	1.02397E-8	42	97	0	4.81988E-7	3.08472E-7
42	98	0	9.41976E-6	6.02865E-6	42	99	0	9.94255E-4	2.28679E-4
42	100	0	0.00269479	4.31167E-4	42	101	0	0.00258336	0.00165335
42	102	0	0.00789143	0.00505052	42	103	0	0.00750818	0.00480524
42	104	0	0.00745229	0.00476947	42	105	0	0.00359543	0.00230108
42	106	0	0.00205332	0.00131412	42	107	0	8.55279E-4	5.47378E-4
42	108	0	4.53389E-4	2.90169E-4	42	109	0	6.52684E-5	4.17718E-5
42	110	0	9.18977E-6	5.88145E-6	42	111	0	3.28778E-7	2.10418E-7
42	112	0	9.46956E-9	6.06052E-9	42	113	0	2.95427E-10	1.89073E-10
42	114	0	4.63988E-12	2.96953E-12	42	115	0	3.36238E-14	2.15192E-14
43	97	1	9.04977E-12	5.79185E-12	43	97	0	9.04977E-12	5.79185E-12
43	98	0	8.81978E-10	5.64466E-10	43	99	0	3.36992E-8	2.15675E-8
43	99	1	7.8998E-9	5.05587E-9	43	100	0	7.46981E-7	4.78068E-7
43	101	0	8.55979E-6	5.47826E-6	43	102	0	3.45391E-5	2.2105E-5
43	102	1	3.45391E-5	2.2105E-5	43	103	0	4.58438E-4	1.05441E-4
43	104	0	5.75676E-4	3.68432E-4	43	105	0	5.96055E-4	3.81475E-4
43	106	0	3.15162E-4	2.01704E-4	43	107	0	2.80413E-4	1.79464E-4
43	108	0	2.97963E-4	1.90696E-4	43	109	0	2.07295E-4	1.32669E-4
43	110	0	9.04277E-5	5.78737E-5	43	111	0	1.87795E-5	1.20189E-5
43	112	0	1.69996E-6	1.08797E-6	43	113	0	2.04699E-7	1.31008E-7
43	114	0	1.16997E-8	7.48781E-9	43	115	0	5.25088E-10	3.36056E-10
43	116	0	1.19997E-11	7.67981E-12	43	117	0	1.11806E-13	7.15559E-14
43	118	0	3.03973E-15	1.94543E-15	44	98	0	1.45996E-14	9.34377E-15
44	99	0	1.78996E-12	1.14557E-12	44	100	0	1.44996E-10	9.27977E-11
44	101	0	4.1299E-9	2.64313E-9	44	102	0	1.46996E-7	9.40776E-8
44	103	0	1.71996E-6	1.10077E-6	44	104	0	1.96995E-9	1.26077E-9
44	105	0	1.17477E-4	7.51853E-5	44	106	0	5.56686E-5	1.28038E-5
44	107	0	8.1098E-7	5.19027E-7	44	108	0	5.15987E-6	3.30232E-6
44	109	1	5.92385E-5	3.79126E-5	44	109	0	5.92385E-5	3.79126E-5
44	110	0	2.71813E-4	1.7396E-4	44	111	0	1.50866E-4	9.65544E-5
44	112	0	6.91683E-5	4.42677E-5	44	113	0	2.24794E-5	1.43868E-5
44	114	0	5.70986E-6	3.65431E-6	44	115	0	8.08455E-7	5.17411E-7
44	116	0	7.39981E-8	4.73588E-8	44	117	0	3.87979E-9	2.48307E-9
44	118	0	1.43993E-10	9.21557E-11	44	119	0	2.33994E-12	1.49756E-12
44	120	0	2.75993E-14	1.76636E-14	44	121	0	6.40288E-16	4.09785E-16
45	101	1	3.12992E-14	2.00315E-14	45	102	0	1.67996E-12	1.07517E-12
45	102	1	1.67996E-12	1.07517E-12	45	103	0	2.31994E-11	1.48476E-11
45	103	1	1.54996E-10	9.91975E-11	45	106	0	1.24997E-7	7.9998E-8
45	106	1	1.24997E-7	7.9998E-8	45	107	0	8.96977E-13	5.74066E-13
45	108	0	1.07997E-11	6.91183E-12	45	108	1	1.07997E-11	6.91183E-12
45	109	0	1.04997E-6	6.71983E-7	45	109	1	1.04997E-6	6.71983E-7
45	110	0	7.7898E-6	4.98547E-6	45	110	1	7.7898E-6	4.98547E-6
45	111	0	4.40189E-5	2.81721E-5	45	112	0	5.02087E-5	3.21336E-5
45	113	0	7.13982E-5	4.56949E-5	45	114	0	3.8329E-5	2.45306E-5
45	115	0	2.31594E-5	1.4822E-5	45	116	0	5.24987E-6	3.35992E-6
45	117	0	1.31997E-6	8.44779E-7	45	118	0	1.29997E-7	8.31979E-8
45	119	0	1.06997E-8	6.84783E-9	45	120	0	3.45991E-10	2.21434E-10
45	121	0	9.99911E-12	6.39943E-12	45	122	0	1.90995E-13	1.22237E-13
46	109	0	1.50996E-9	9.66376E-10	46	109	1	2.80993E-9	1.79835E-9
46	110	0	2.21994E-7	1.42076E-7	46	111	0	7.00982E-7	4.48629E-7
46	111	1	1.29997E-6	8.31979E-7	46	112	0	1.19197E-5	7.62861E-6
46	113	0	4.0809E-5	2.61177E-5	46	114	0	8.1308E-5	5.20371E-5
46	115	0	1.00467E-4	6.42992E-5	46	116	0	9.24777E-5	5.91857E-5
46	117	0	5.36087E-5	3.43095E-5	46	118	0	2.39594E-5	1.5334E-5
46	119	0	5.00987E-6	3.20632E-6	46	120	0	7.9198E-7	5.06867E-7
46	121	0	6.15985E-8	3.9423E-8	46	122	0	5.98985E-9	3.8335E-9
46	129	0	3.82372E-13	2.44718E-13	47	109	1	9.59976E-14	6.14385E-14
47	109	0	9.59976E-14	6.14385E-14	47	110	0	1.08997E-11	6.97582E-12
47	110	1	2.54994E-11	1.63196E-11	47	111	0	2.79993E-10	1.79196E-10
47	111	1	1.87995E-9	1.20317E-9	47	112	0	3.45991E-8	1.55696E-8
47	113	0	9.42976E-8	6.03505E-8	47	113	1	6.30984E-7	4.0383E-7
47	114	0	3.19992E-6	2.04795E-6	47	115	0	1.23997E-5	7.9358E-6
