Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	2.27543E-15	1.45628E-15	24	66	0	5.22983E-11	3.34709E-11
24	67	0	2.27003E-12	1.45282E-12	24	68	0	6.20007E-14	3.96805E-14
24	69	0	3.61137E-15	2.31128E-15	25	66	0	4.38005E-8	2.80323E-8
25	67	0	5.64007E-9	3.60964E-9	25	68	0	4.64006E-10	2.96964E-10
25	69	0	2.68967E-11	1.72139E-11	25	70	0	1.08001E-12	6.91208E-13
25	71	0	2.58003E-14	1.65122E-14	25	72	0	7.96185E-16	5.09558E-16
26	66	0	2.80003E-6	1.79202E-6	26	67	0	1.01001E-6	6.46408E-7
26	68	0	2.40003E-7	1.53602E-7	26	69	0	4.11005E-8	2.63043E-8
26	70	0	4.93006E-9	3.15524E-9	26	71	0	3.54004E-10	2.26563E-10
26	72	0	1.82994E-11	1.17116E-11	26	73	0	5.28006E-13	3.37924E-13
26	74	0	1.14001E-14	7.29609E-15	27	66	0	1.13601E-5	7.27049E-6
27	67	0	1.05301E-5	6.73928E-6	27	68	0	6.65008E-6	4.25605E-6
27	69	0	3.14004E-6	2.00962E-6	27	70	0	1.07001E-6	6.84808E-7
27	71	0	2.23003E-7	1.42722E-7	27	72	0	3.42004E-8	2.18883E-8
27	73	0	3.04004E-9	1.94562E-9	27	74	0	1.98002E-10	1.26722E-10
27	75	0	8.7301E-12	5.58727E-12	27	76	0	2.27003E-13	1.45282E-13
27	77	0	7.92966E-15	5.07498E-15	28	66	0	5.29006E-6	3.38564E-6
28	67	0	1.20001E-5	7.68009E-6	28	68	0	1.85402E-5	1.18657E-5
28	69	0	2.19003E-5	1.40162E-5	28	70	0	1.93502E-5	1.23841E-5
28	71	0	1.09001E-5	6.97608E-6	28	72	0	4.66006E-6	2.98244E-6
28	73	0	1.22001E-6	7.80809E-7	28	74	0	2.34003E-7	1.49762E-7
28	75	0	3.06004E-8	1.95842E-8	28	76	0	2.40003E-9	1.53602E-9
28	77	0	1.33994E-10	8.57559E-11	28	78	0	4.76006E-12	3.04644E-12
28	79	0	2.01378E-13	1.28882E-13	29	66	0	1.67002E-7	1.06881E-7
29	67	0	1.01001E-6	6.46408E-7	29	68	0	1.19001E-6	7.61609E-7
29	68	1	2.78003E-6	1.77922E-6	29	69	0	1.16201E-5	7.43689E-6
29	70	0	6.27007E-6	4.01285E-6	29	70	1	1.88002E-5	1.20321E-5
29	71	0	3.47704E-5	2.22531E-5	29	72	0	3.77104E-5	2.41347E-5
29	73	0	2.67403E-5	1.71138E-5	29	74	0	1.39902E-5	8.95371E-6
29	75	0	5.17006E-6	3.30884E-6	29	76	0	1.17001E-6	7.48809E-7
29	77	0	1.93002E-7	1.23521E-7	29	78	0	2.05002E-8	1.31202E-8
29	79	0	1.49982E-9	9.59883E-10	29	80	0	6.65008E-11	4.25605E-11
29	81	0	2.26003E-12	1.44642E-12	29	82	0	4.17005E-14	2.66883E-14
30	66	0	4.24005E-10	2.71363E-10	30	67	0	7.36009E-9	4.71046E-9
30	68	0	8.1501E-8	5.21606E-8	30	69	0	1.23001E-7	7.87209E-8
30	69	1	5.24006E-7	3.35364E-7	30	70	0	3.65004E-6	2.33603E-6
30	71	0	2.42003E-6	1.54882E-6	30	71	1	1.03301E-5	6.61128E-6
30	72	0	3.39704E-5	2.17411E-5	30	73	0	6.02507E-5	3.85605E-5
30	74	0	7.84009E-5	5.01766E-5	30	75	0	7.45409E-5	4.77062E-5
30	76	0	4.50905E-5	2.88579E-5	30	77	0	2.05402E-5	1.31458E-5
30	78	0	6.24007E-6	3.99365E-6	30	79	0	1.33002E-6	8.5121E-7
30	80	0	1.75002E-7	1.12001E-7	30	81	0	1.78002E-8	1.13921E-8
30	82	0	1.03001E-9	6.59208E-10	30	83	0	3.43004E-11	2.19523E-11
30	84	0	1.11001E-12	7.10408E-13	30	85	0	9.26338E-14	5.92856E-14
31	66	0	5.00006E-14	3.20004E-14	31	67	0	2.61003E-12	1.67042E-12
31	68	0	8.5601E-11	5.47847E-11	31	69	0	1.99002E-9	1.27362E-9
31	70	0	3.20004E-8	2.04802E-8	31	71	0	3.11004E-7	1.99042E-7
31	72	1	1.11001E-6	7.10408E-7	31	72	0	1.11001E-6	7.10408E-7
31	73	0	1.03801E-5	6.64328E-6	31	74	1	1.68152E-5	1.07617E-5
31	74	0	1.68152E-5	1.07617E-5	31	75	0	7.81509E-5	5.00166E-5
31	76	0	1.15981E-4	7.42281E-5	31	77	0	1.32852E-4	8.5025E-5
31	78	0	1.05201E-4	6.73288E-5	31	79	0	6.07307E-5	3.88677E-5
31	80	0	2.24203E-5	1.4349E-5	31	81	0	6.57008E-6	4.20485E-6
31	82	0	1.14001E-6	7.29609E-7	31	83	0	1.14001E-7	7.29609E-8
31	84	0	1.11001E-8	7.10408E-9	31	85	0	6.89916E-10	4.41546E-10
31	86	0	2.09002E-11	1.33762E-11	31	87	0	4.09502E-13	2.62081E-13
32	69	0	4.30005E-13	2.75203E-13	32	70	0	2.07002E-11	1.32482E-11
32	71	0	2.96004E-10	1.89442E-10	32	71	1	2.96004E-10	1.89442E-10
32	72	0	1.23001E-8	7.87209E-9	32	73	0	1.35002E-7	8.6401E-8
32	73	1	3.17004E-8	2.02882E-8	32	74	0	1.48002E-6	9.47211E-7
32	75	0	1.18001E-6	7.55209E-7	32	75	1	7.91009E-6	5.06246E-6
32	76	0	3.42804E-5	2.19395E-5	32	77	0	8.4271E-5	5.39334E-5
32	77	1	1.25901E-5	8.0577E-6	32	78	0	1.87212E-4	1.19816E-4
32	79	1	1.33497E-4	8.54378E-5	32	79	0	1.33497E-4	8.54378E-5
32	80	0	2.51033E-4	1.60661E-4	32	81	0	1.94532E-4	1.24501E-4
32	82	0	9.56211E-5	6.11975E-5	32	83	0	2.69703E-5	1.7261E-5
32	84	0	7.63009E-6	4.88326E-6	32	85	0	1.40002E-6	8.96011E-7
32	86	0	1.31002E-7	8.3841E-8	32	87	0	6.91967E-9	4.42859E-9
32	88	0	2.88003E-10	1.84322E-10	32	89	0	8.82035E-12	5.64502E-12
32	90	0	7.22121E-13	4.62157E-13	33	71	0	5.23006E-14	3.34724E-14
33	72	0	3.26004E-12	2.08642E-12	33	73	0	1.36002E-10	8.7041E-11
33	74	0	1.06001E-9	6.78408E-10	33	74	1	2.48003E-9	1.58722E-9
33	75	0	6.23007E-8	3.98725E-8	33	76	0	6.57008E-7	4.20485E-7
33	77	0	5.02006E-6	3.21284E-6	33	78	0	2.52403E-5	1.61538E-5
33	79	0	9.03311E-5	5.78119E-5	33	80	0	2.08152E-4	1.33218E-4
33	81	0	3.94435E-4	2.52438E-4	33	82	0	2.47773E-4	1.58575E-4
33	82	1	2.47773E-4	1.58575E-4	33	83	0	3.61214E-4	2.31177E-4
33	84	1	1.37287E-4	8.78634E-5	33	84	0	1.37287E-4	8.78634E-5
33	85	0	1.40482E-4	8.99083E-5	33	86	0	3.85005E-5	2.46403E-5
33	87	0	5.97007E-6	3.82085E-6	33	88	0	7.37009E-7	4.71686E-7
33	89	0	6.5692E-8	4.20429E-8	33	90	0	3.95405E-9	2.5306E-9
33	91	0	2.54459E-11	1.62854E-11	33	92	0	9.35408E-13	5.98661E-13
33	93	0	4.15994E-13	2.66236E-13	34	74	0	5.90007E-13	3.77604E-13
34	75	0	3.11004E-11	1.99042E-11	34	76	0	9.73012E-10	6.22727E-10
34	77	0	2.81003E-9	1.79842E-9	34	77	1	1.88002E-8	1.20321E-8
34	78	0	3.10004E-7	1.98402E-7	34	79	0	2.67003E-6	1.70882E-6
34	79	1	3.98005E-7	2.54723E-7	34	80	0	1.88302E-5	1.20513E-5
34	81	0	1.19001E-5	7.61609E-6	34	81	1	7.96309E-5	5.09638E-5
34	82	0	2.92273E-4	1.87055E-4	34	83	0	4.21385E-4	2.69686E-4
34	83	1	9.88412E-5	6.32584E-5	34	84	0	9.72252E-4	6.22241E-4
34	85	0	6.28107E-4	4.01989E-4	34	85	1	6.28107E-4	4.01989E-4
34	86	0	9.26261E-4	5.92807E-4	34	87	0	3.91455E-4	2.50531E-4
34	88	0	1.36032E-4	8.70602E-5	34	89	0	3.60604E-5	2.30787E-5
34	90	0	5.12611E-6	3.28071E-6	34	91	0	4.2998E-7	2.75187E-7
34	92	0	2.14993E-8	1.37596E-8	34	93	0	7.02937E-9	4.4988E-9
34	94	0	3.70004E-11	2.36803E-11	34	95	0	2.74414E-12	1.75625E-12
35	77	0	1.02001E-12	6.52808E-13	35	77	1	3.41004E-12	2.18243E-12
35	78	0	1.89002E-10	1.20961E-10	35	79	0	1.27002E-9	8.1281E-10
35	79	1	4.25005E-9	2.72003E-9	35	80	0	2.45003E-8	1.56802E-8
35	80	1	7.35009E-8	4.70406E-8	35	81	0	1.34002E-6	8.5761E-7
35	82	0	8.4101E-6	5.38246E-6	35	82	1	3.60004E-6	2.30403E-6
35	83	0	5.61307E-5	3.59236E-5	35	84	0	9.55011E-5	6.11207E-5
35	84	1	1.69772E-4	1.08654E-4	35	85	0	8.4328E-4	5.39699E-4
35	86	0	7.77179E-4	4.97395E-4	35	86	1	7.77179E-4	4.97395E-4
35	87	0	0.0016287	0.00104237	35	88	0	0.00144899	9.27352E-4
35	89	0	0.00105024	6.72155E-4	35	90	0	4.12695E-4	2.64125E-4
35	91	0	1.01241E-4	6.47944E-5	35	92	0	1.51702E-5	9.70892E-6
35	93	0	2.95301E-6	1.88992E-6	35	94	0	2.46003E-7	1.57442E-7
35	95	0	2.04378E-8	1.30802E-8	35	96	0	4.10005E-10	2.62403E-10
35	97	0	5.62177E-12	3.59793E-12	35	98	0	2.084E-13	1.33376E-13
36	79	1	3.44004E-13	2.20163E-13	36	79	0	3.44004E-13	2.20163E-13
36	80	0	3.67004E-11	2.34883E-11	36	81	0	1.30002E-9	8.3201E-10
36	81	1	1.94002E-10	1.24161E-10	36	82	0	4.03005E-8	2.57923E-8
36	83	0	4.04005E-7	2.58563E-7	36	83	1	9.48011E-8	6.06727E-8
36	84	0	7.10008E-6	4.54405E-6	36	85	0	4.91706E-5	3.14692E-5
36	85	1	1.15301E-5	7.37929E-6	36	86	0	2.96724E-4	1.89903E-4
36	87	0	7.76479E-4	4.96947E-4	36	88	0	0.00167022	0.00106894
36	89	0	0.00302943	0.00193883	36	90	0	0.00302179	0.00193394
36	91	0	0.00197671	2.17438E-4	36	92	0	8.2499E-4	5.27993E-4
36	93	0	4.63116E-4	2.96394E-4	36	94	0	1.14101E-4	7.30249E-5
36	95	0	1.94798E-5	1.24671E-5	36	96	0	1.76002E-6	1.12641E-6
36	97	0	9.49955E-8	6.07971E-8	36	98	0	4.78985E-9	3.0655E-9
36	99	0	5.00982E-11	3.20628E-11	36	100	0	1.61002E-12	1.03041E-12
37	81	0	7.58009E-14	4.85126E-14	37	83	0	2.36003E-10	1.51042E-10
37	84	0	9.91012E-9	6.34248E-9	37	85	0	2.46003E-7	1.57442E-7
37	86	1	1.75502E-6	1.12321E-6	37	86	0	1.75502E-6	1.12321E-6
37	87	0	2.52503E-5	1.61602E-5	37	88	0	1.45652E-4	9.32171E-5
37	89	0	6.91518E-4	4.42572E-4	37	90	0	3.19924E-4	2.04751E-4
37	90	1	0.0013637	8.72766E-4	37	91	0	0.00311001	0.0019904
37	92	0	0.0047313	0.00302803	37	93	0	0.00424212	0.00271496
37	94	0	0.00283948	0.00181727	37	95	0	0.00137093	8.77393E-4
37	96	0	3.61654E-4	2.31459E-4	37	97	0	5.99407E-5	3.83621E-5
37	98	0	9.47011E-6	6.06087E-6	37	99	0	3.7312E-7	2.38797E-7
37	100	0	3.34004E-8	2.13763E-8	37	101	0	2.3789E-10	1.52249E-10
37	102	0	1.01807E-11	6.51566E-12	37	103	0	2.2177E-12	1.41933E-12
38	84	0	9.50011E-13	6.08007E-13	38	85	1	3.55504E-11	2.27523E-11
38	85	0	3.55504E-11	2.27523E-11	38	86	0	3.11004E-9	1.99042E-9
38	87	0	5.32006E-8	3.40484E-8	38	87	1	1.25001E-8	8.0001E-9
38	88	0	1.09001E-6	6.97608E-7	38	89	0	1.49502E-5	9.56811E-6
38	90	0	9.87212E-5	6.31816E-5	38	91	0	4.83346E-4	3.09341E-4
38	92	0	0.0020367	0.00130349	38	93	0	0.00426467	0.00272939
38	94	0	0.0071739	0.00459129	38	95	0	0.00887908	0.00568261
38	96	0	0.00622124	0.0039816	38	97	0	0.00292918	0.00187468
38	98	0	0.00136494	8.73559E-4	38	99	0	3.55631E-4	2.27604E-4
38	100	0	4.67306E-5	2.99076E-5	38	101	0	4.01981E-6	2.57268E-6
38	102	0	2.33993E-7	1.49755E-7	38	103	0	3.74741E-8	2.39834E-8
38	104	0	1.36002E-10	8.7041E-11	38	105	0	7.63997E-12	4.88958E-12
39	87	0	7.99009E-12	5.11366E-12	39	88	0	3.98005E-10	2.54723E-10
39	89	0	3.16004E-9	2.02242E-9	39	89	1	1.35002E-8	8.6401E-9
39	90	1	1.60002E-7	1.02401E-7	39	90	0	1.60002E-7	1.02401E-7
39	91	1	2.30003E-6	1.47202E-6	39	91	0	2.30003E-6	1.47202E-6
39	92	0	5.39006E-5	3.44964E-5	39	93	1	1.59202E-4	1.01889E-4
39	93	0	1.59202E-4	1.01889E-4	39	94	0	0.00140073	8.96465E-4
39	95	0	0.00438891	0.0028089	39	96	0	7.69389E-4	4.92409E-4
39	96	1	0.00692444	0.00443164	39	97	1	0.00467088	0.00298936
39	97	0	0.00467088	0.00298936	39	98	0	0.00580149	0.00371295
39	98	1	0.00580126	0.00371281	39	99	0	0.00840964	0.00538217
39	100	0	0.00328438	0.002102	39	101	0	8.7076E-4	5.57287E-4
39	102	0	1.60452E-4	1.02689E-4	39	103	0	1.57427E-5	1.00753E-5
39	104	0	1.02001E-6	6.52808E-7	39	105	0	5.69008E-8	3.64165E-8
39	106	0	1.37483E-10	8.79893E-11	39	107	0	1.46132E-11	9.35243E-12
40	89	0	1.26001E-12	8.0641E-13	40	90	1	3.67004E-11	2.34883E-11
40	90	0	3.67004E-11	2.34883E-11	40	91	0	3.24004E-9	2.07362E-9
40	92	0	1.15001E-7	7.36009E-8	40	93	0	2.02002E-6	1.29282E-6
40	94	0	2.58103E-5	1.65186E-5	40	95	0	2.26553E-4	1.44994E-4
40	96	0	0.00106587	6.82159E-4	40	97	0	0.00342607	0.00219269
40	98	0	0.010939	0.00350048	40	99	0	0.0203367	0.00650775
40	100	0	0.021309	0.00681887	40	101	0	0.0157789	0.00504926
40	102	0	0.00849386	0.00543607	40	103	0	0.00253849	0.00162463
40	104	0	5.27546E-4	3.3763E-4	40	105	0	5.42337E-5	3.47096E-5
