Z	A	FPS	Yield	Uncertainty	Z	A	FPS	Yield	Uncertainty
23	66	0	4.08394E-17	2.61372E-17	24	66	0	2.59959E-13	1.66374E-13
24	67	0	1.88E-14	1.2032E-14	24	69	0	7.53958E-17	4.82533E-17
25	66	0	1.78E-10	1.1392E-10	25	67	0	3.73E-11	2.3872E-11
25	68	0	4.72E-12	3.0208E-12	25	69	0	4.79925E-13	3.07152E-13
25	70	0	3.36E-14	2.1504E-14	26	66	0	1.14E-8	7.296E-9
26	67	0	6.09E-9	3.8976E-9	26	68	0	2.23E-9	1.4272E-9
26	69	0	6.0E-10	3.84E-10	26	70	0	1.22E-10	7.808E-11
26	71	0	1.47E-11	9.408E-12	26	72	0	1.16E-12	7.424E-13
26	73	0	6.14E-14	3.9296E-14	27	66	0	5.13E-8	3.2832E-8
27	67	0	6.94E-8	4.4416E-8	27	68	0	6.33E-8	4.0512E-8
27	69	0	4.61E-8	2.9504E-8	27	70	0	2.41E-8	1.5424E-8
27	71	0	8.25E-9	5.28E-9	27	72	0	1.77E-9	1.1328E-9
27	73	0	2.74E-10	1.7536E-10	27	74	0	2.94E-11	1.8816E-11
27	75	0	2.08E-12	1.3312E-12	27	76	0	8.34E-14	5.3376E-14
27	77	0	8.8433E-15	5.65971E-15	28	66	0	3.07E-8	1.9648E-8
28	67	0	9.33E-8	5.9712E-8	28	68	0	2.13E-7	1.3632E-7
28	69	0	3.58E-7	2.2912E-7	28	70	0	4.82E-7	3.0848E-7
28	71	0	4.05E-7	2.592E-7	28	72	0	2.45E-7	1.568E-7
28	73	0	9.8E-8	6.272E-8	28	74	0	3.0E-8	1.92E-8
28	75	0	5.69E-9	3.6416E-9	28	76	0	6.84E-10	4.3776E-10
28	77	0	5.62912E-11	3.60263E-11	28	78	0	2.99E-12	1.9136E-12
28	79	0	1.64928E-13	1.05554E-13	29	66	0	1.41E-9	9.024E-10
29	67	0	1.1E-8	7.04E-9	29	68	0	1.61E-8	1.0304E-8
29	68	1	4.35E-8	2.784E-8	29	69	0	2.45E-7	1.568E-7
29	70	0	1.63E-7	1.0432E-7	29	70	1	5.79E-7	3.7056E-7
29	71	0	1.54E-6	9.856E-7	29	72	0	2.21E-6	1.4144E-6
29	73	0	2.31E-6	1.4784E-6	29	74	0	1.77E-6	1.1328E-6
